"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Region","Region_crops"
"Sugar","Croatia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Morocco","Food supply (kcal/capita/day)","kcal/capita/day",396,365,378,379.6666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Kuwait","Food supply quantity (g/capita/day)","g/capita/day",99,88,83,90,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Occupied Palestinian Territory","Food supply (kcal/capita/day)","kcal/capita/day",229,238,238,235,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Belgium","Food supply quantity (g/capita/day)","g/capita/day",138,137,123,132.6666667,"Europe","Europe"
"Sugar","Belgium","Food supply quantity (g/capita/day)","g/capita/day",138,137,123,132.6666667,"Europe","Europe"
"Sugar","Belgium","Food supply quantity (g/capita/day)","g/capita/day",138,137,123,132.6666667,"Europe","Europe"
"Sugar","Belgium","Food supply quantity (g/capita/day)","g/capita/day",138,137,123,132.6666667,"Europe","Europe"
"Sugar","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",303,274,279,285.3333333,"Europe","Europe"
"Sugar","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",303,274,279,285.3333333,"Europe","Europe"
"Sugar","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",303,274,279,285.3333333,"Europe","Europe"
"Sugar","Ireland","Food supply (kcal/capita/day)","kcal/capita/day",303,274,279,285.3333333,"Europe","Europe"
"Sugar","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Estonia","Food supply (kcal/capita/day)","kcal/capita/day",410,349,331,363.3333333,"Europe","Europe"
"Sugar","Estonia","Food supply (kcal/capita/day)","kcal/capita/day",410,349,331,363.3333333,"Europe","Europe"
"Sugar","Estonia","Food supply (kcal/capita/day)","kcal/capita/day",410,349,331,363.3333333,"Europe","Europe"
"Sugar","Estonia","Food supply (kcal/capita/day)","kcal/capita/day",410,349,331,363.3333333,"Europe","Europe"
"Sugar","Italy","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Italy","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Italy","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Italy","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bulgaria","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bulgaria","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bulgaria","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bulgaria","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Albania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Maldives","Food supply (kcal/capita/day)","kcal/capita/day",338,346,336,340,"South Asia","South Asia"
"Sugar","Germany","Food supply (kcal/capita/day)","kcal/capita/day",359,373,358,363.3333333,"Europe","Europe"
"Sugar","Germany","Food supply (kcal/capita/day)","kcal/capita/day",359,373,358,363.3333333,"Europe","Europe"
"Sugar","Germany","Food supply (kcal/capita/day)","kcal/capita/day",359,373,358,363.3333333,"Europe","Europe"
"Sugar","Germany","Food supply (kcal/capita/day)","kcal/capita/day",359,373,358,363.3333333,"Europe","Europe"
"Sugar","Portugal","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Portugal","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Portugal","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Portugal","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",302,309,290,300.3333333,"Europe","Europe"
"Sugar","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",302,309,290,300.3333333,"Europe","Europe"
"Sugar","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",302,309,290,300.3333333,"Europe","Europe"
"Sugar","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",302,309,290,300.3333333,"Europe","Europe"
"Sugar","Greece","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Greece","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Greece","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Greece","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Food supply (kcal/capita/day)","kcal/capita/day",123,137,148,136,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Food supply (kcal/capita/day)","kcal/capita/day",123,137,148,136,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Food supply (kcal/capita/day)","kcal/capita/day",123,137,148,136,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Food supply (kcal/capita/day)","kcal/capita/day",123,137,148,136,"Europe","Europe"
"Sugar","Sri Lanka","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.1,0.166666667,"South Asia","South Asia"
"Sugar","United Arab Emirates","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Ireland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Ireland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Ireland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Ireland","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bangladesh","Food supply quantity (g/capita/day)","g/capita/day",27,25,25,25.66666667,"South Asia","South Asia"
"Sugar","Pakistan","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.2,0.133333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Lithuania","Food supply quantity (g/capita/day)","g/capita/day",95,106,85,95.33333333,"Europe","Europe"
"Sugar","Lithuania","Food supply quantity (g/capita/day)","g/capita/day",95,106,85,95.33333333,"Europe","Europe"
"Sugar","Lithuania","Food supply quantity (g/capita/day)","g/capita/day",95,106,85,95.33333333,"Europe","Europe"
"Sugar","Lithuania","Food supply quantity (g/capita/day)","g/capita/day",95,106,85,95.33333333,"Europe","Europe"
"Sugar","United Arab Emirates","Food supply (kcal/capita/day)","kcal/capita/day",329,375,335,346.3333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Saudi Arabia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Iceland","Food supply quantity (g/capita/day)","g/capita/day",103,102,101,102,"Europe","Europe"
"Sugar","Iceland","Food supply quantity (g/capita/day)","g/capita/day",103,102,101,102,"Europe","Europe"
"Sugar","Iceland","Food supply quantity (g/capita/day)","g/capita/day",103,102,101,102,"Europe","Europe"
"Sugar","Iceland","Food supply quantity (g/capita/day)","g/capita/day",103,102,101,102,"Europe","Europe"
"Sugar","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Netherlands","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Belarus","Food supply quantity (g/capita/day)","g/capita/day",114,98,95,102.3333333,"Europe","Europe"
"Sugar","Belarus","Food supply quantity (g/capita/day)","g/capita/day",114,98,95,102.3333333,"Europe","Europe"
"Sugar","Belarus","Food supply quantity (g/capita/day)","g/capita/day",114,98,95,102.3333333,"Europe","Europe"
"Sugar","Belarus","Food supply quantity (g/capita/day)","g/capita/day",114,98,95,102.3333333,"Europe","Europe"
"Sugar","Saudi Arabia","Food supply (kcal/capita/day)","kcal/capita/day",322,316,311,316.3333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Turkey","Food supply quantity (g/capita/day)","g/capita/day",85,87,81,84.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Afghanistan","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Lao People's Democratic Republic","Food supply quantity (g/capita/day)","g/capita/day",83,77,83,81,"Southeast Asia","Southeast Asia"
"Sugar","Czech Republic","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Czech Republic","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Czech Republic","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Czech Republic","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Spain","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Spain","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Spain","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Spain","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Latvia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Cyprus","Food supply (kcal/capita/day)","kcal/capita/day",252,241,230,241,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Spain","Food supply (kcal/capita/day)","kcal/capita/day",232,230,228,230,"Europe","Europe"
"Sugar","Spain","Food supply (kcal/capita/day)","kcal/capita/day",232,230,228,230,"Europe","Europe"
"Sugar","Spain","Food supply (kcal/capita/day)","kcal/capita/day",232,230,228,230,"Europe","Europe"
"Sugar","Spain","Food supply (kcal/capita/day)","kcal/capita/day",232,230,228,230,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Food supply quantity (g/capita/day)","g/capita/day",33,37,40,36.66666667,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Food supply quantity (g/capita/day)","g/capita/day",33,37,40,36.66666667,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Food supply quantity (g/capita/day)","g/capita/day",33,37,40,36.66666667,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Food supply quantity (g/capita/day)","g/capita/day",33,37,40,36.66666667,"Europe","Europe"
"Sugar","Syrian Arab Republic","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Georgia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Georgia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Georgia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Georgia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)","g/capita/day",88,102,91,93.66666667,"Europe","Europe"
"Sugar","The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)","g/capita/day",88,102,91,93.66666667,"Europe","Europe"
"Sugar","The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)","g/capita/day",88,102,91,93.66666667,"Europe","Europe"
"Sugar","The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)","g/capita/day",88,102,91,93.66666667,"Europe","Europe"
"Sugar","Georgia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Georgia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Georgia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Georgia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Cambodia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Southeast Asia","Southeast Asia"
"Sugar","Israel","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Brunei Darussalam","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Southeast Asia","Southeast Asia"
"Sugar","Cyprus","Food supply quantity (g/capita/day)","g/capita/day",70,67,63,66.66666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Norway","Food supply quantity (g/capita/day)","g/capita/day",89,86,83,86,"Europe","Europe"
"Sugar","Norway","Food supply quantity (g/capita/day)","g/capita/day",89,86,83,86,"Europe","Europe"
"Sugar","Norway","Food supply quantity (g/capita/day)","g/capita/day",89,86,83,86,"Europe","Europe"
"Sugar","Norway","Food supply quantity (g/capita/day)","g/capita/day",89,86,83,86,"Europe","Europe"
"Sugar","Denmark","Food supply (kcal/capita/day)","kcal/capita/day",406,403,402,403.6666667,"Europe","Europe"
"Sugar","Denmark","Food supply (kcal/capita/day)","kcal/capita/day",406,403,402,403.6666667,"Europe","Europe"
"Sugar","Denmark","Food supply (kcal/capita/day)","kcal/capita/day",406,403,402,403.6666667,"Europe","Europe"
"Sugar","Denmark","Food supply (kcal/capita/day)","kcal/capita/day",406,403,402,403.6666667,"Europe","Europe"
"Sugar","Norway","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Norway","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Norway","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Norway","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Albania","Food supply quantity (g/capita/day)","g/capita/day",53,45,45,47.66666667,"Europe","Europe"
"Sugar","Albania","Food supply quantity (g/capita/day)","g/capita/day",53,45,45,47.66666667,"Europe","Europe"
"Sugar","Albania","Food supply quantity (g/capita/day)","g/capita/day",53,45,45,47.66666667,"Europe","Europe"
"Sugar","Albania","Food supply quantity (g/capita/day)","g/capita/day",53,45,45,47.66666667,"Europe","Europe"
"Sugar","Estonia","Food supply quantity (g/capita/day)","g/capita/day",116,99,93,102.6666667,"Europe","Europe"
"Sugar","Estonia","Food supply quantity (g/capita/day)","g/capita/day",116,99,93,102.6666667,"Europe","Europe"
"Sugar","Estonia","Food supply quantity (g/capita/day)","g/capita/day",116,99,93,102.6666667,"Europe","Europe"
"Sugar","Estonia","Food supply quantity (g/capita/day)","g/capita/day",116,99,93,102.6666667,"Europe","Europe"
"Sugar","Pakistan","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.1,0.166666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Iraq","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Bulgaria","Food supply (kcal/capita/day)","kcal/capita/day",286,235,253,258,"Europe","Europe"
"Sugar","Bulgaria","Food supply (kcal/capita/day)","kcal/capita/day",286,235,253,258,"Europe","Europe"
"Sugar","Bulgaria","Food supply (kcal/capita/day)","kcal/capita/day",286,235,253,258,"Europe","Europe"
"Sugar","Bulgaria","Food supply (kcal/capita/day)","kcal/capita/day",286,235,253,258,"Europe","Europe"
"Sugar","Italy","Food supply (kcal/capita/day)","kcal/capita/day",268,266,265,266.3333333,"Europe","Europe"
"Sugar","Italy","Food supply (kcal/capita/day)","kcal/capita/day",268,266,265,266.3333333,"Europe","Europe"
"Sugar","Italy","Food supply (kcal/capita/day)","kcal/capita/day",268,266,265,266.3333333,"Europe","Europe"
"Sugar","Italy","Food supply (kcal/capita/day)","kcal/capita/day",268,266,265,266.3333333,"Europe","Europe"
"Sugar","Malaysia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Southeast Asia","Southeast Asia"
"Sugar","Serbia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Serbia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Serbia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Serbia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Romania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Romania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Romania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Romania","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Brunei Darussalam","Food supply quantity (g/capita/day)","g/capita/day",83,83,83,83,"Southeast Asia","Southeast Asia"
"Sugar","Tunisia","Food supply (kcal/capita/day)","kcal/capita/day",341,329,339,336.3333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",302,309,290,300.3333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Luxembourg","Food supply quantity (g/capita/day)","g/capita/day",28,31,32,30.33333333,"Europe","Europe"
"Sugar","Luxembourg","Food supply quantity (g/capita/day)","g/capita/day",28,31,32,30.33333333,"Europe","Europe"
"Sugar","Luxembourg","Food supply quantity (g/capita/day)","g/capita/day",28,31,32,30.33333333,"Europe","Europe"
"Sugar","Luxembourg","Food supply quantity (g/capita/day)","g/capita/day",28,31,32,30.33333333,"Europe","Europe"
"Sugar","Austria","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Austria","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Austria","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Austria","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Yemen","Food supply (kcal/capita/day)","kcal/capita/day",253,263,267,261,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Austria","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Austria","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Austria","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Austria","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Spain","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Spain","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Spain","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Spain","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Thailand","Food supply (kcal/capita/day)","kcal/capita/day",400,402,412,404.6666667,"Southeast Asia","Southeast Asia"
"Sugar","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",282,251,292,275,"Europe","Europe"
"Sugar","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",282,251,292,275,"Europe","Europe"
"Sugar","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",282,251,292,275,"Europe","Europe"
"Sugar","Georgia","Food supply (kcal/capita/day)","kcal/capita/day",282,251,292,275,"Europe","Europe"
"Sugar","Armenia","Food supply (kcal/capita/day)","kcal/capita/day",308,375,336,339.6666667,"Europe","Europe"
"Sugar","Armenia","Food supply (kcal/capita/day)","kcal/capita/day",308,375,336,339.6666667,"Europe","Europe"
"Sugar","Armenia","Food supply (kcal/capita/day)","kcal/capita/day",308,375,336,339.6666667,"Europe","Europe"
"Sugar","Armenia","Food supply (kcal/capita/day)","kcal/capita/day",308,375,336,339.6666667,"Europe","Europe"
"Sugar","Algeria","Food supply quantity (g/capita/day)","g/capita/day",84,84,73,80.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Greece","Food supply quantity (g/capita/day)","g/capita/day",67,67,67,67,"Europe","Europe"
"Sugar","Greece","Food supply quantity (g/capita/day)","g/capita/day",67,67,67,67,"Europe","Europe"
"Sugar","Greece","Food supply quantity (g/capita/day)","g/capita/day",67,67,67,67,"Europe","Europe"
"Sugar","Greece","Food supply quantity (g/capita/day)","g/capita/day",67,67,67,67,"Europe","Europe"
"Sugar","India","Food supply quantity (g/capita/day)","g/capita/day",85,112,86,94.33333333,"South Asia","South Asia"
"Sugar","Malaysia","Food supply quantity (g/capita/day)","g/capita/day",124,125,117,122,"Southeast Asia","Southeast Asia"
"Sugar","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",302,309,290,300.3333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Latvia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Switzerland","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Croatia","Food supply (kcal/capita/day)","kcal/capita/day",344,374,361,359.6666667,"Europe","Europe"
"Sugar","Croatia","Food supply (kcal/capita/day)","kcal/capita/day",344,374,361,359.6666667,"Europe","Europe"
"Sugar","Croatia","Food supply (kcal/capita/day)","kcal/capita/day",344,374,361,359.6666667,"Europe","Europe"
"Sugar","Croatia","Food supply (kcal/capita/day)","kcal/capita/day",344,374,361,359.6666667,"Europe","Europe"
"Sugar","Tunisia","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Maldives","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"South Asia","South Asia"
"Sugar","Bosnia and Herzegovina","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Bosnia and Herzegovina","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","United Kingdom","Food supply (kcal/capita/day)","kcal/capita/day",370,342,380,364,"Europe","Europe"
"Sugar","United Kingdom","Food supply (kcal/capita/day)","kcal/capita/day",370,342,380,364,"Europe","Europe"
"Sugar","United Kingdom","Food supply (kcal/capita/day)","kcal/capita/day",370,342,380,364,"Europe","Europe"
"Sugar","United Kingdom","Food supply (kcal/capita/day)","kcal/capita/day",370,342,380,364,"Europe","Europe"
"Sugar","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",121,121,121,121,"Europe","Europe"
"Sugar","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",121,121,121,121,"Europe","Europe"
"Sugar","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",121,121,121,121,"Europe","Europe"
"Sugar","Netherlands","Food supply quantity (g/capita/day)","g/capita/day",121,121,121,121,"Europe","Europe"
"Sugar","Belarus","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Belarus","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Belarus","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Belarus","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Iraq","Food supply quantity (g/capita/day)","g/capita/day",42,50,50,47.33333333,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Israel","Food supply (kcal/capita/day)","kcal/capita/day",234,237,305,258.6666667,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
"Sugar","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",102,106,95,101,"Europe","Europe"
"Sugar","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",102,106,95,101,"Europe","Europe"
"Sugar","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",102,106,95,101,"Europe","Europe"
"Sugar","Slovakia","Food supply quantity (g/capita/day)","g/capita/day",102,106,95,101,"Europe","Europe"
"Sugar","Albania","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Albania","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Albania","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Albania","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Europe","Europe"
"Sugar","Israel","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"W Asia and SE Mediterranean","W Asia and SE Mediterranean"
