"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"Europe_Western_north","Niger","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Niger","Food supply (kcal/capita/day)",52,48,48
"Europe_Western_north","Niger","Food supply quantity (g/capita/day)",14,13,13
"Europe_Western_north","Niger","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Nigeria","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Nigeria","Food supply (kcal/capita/day)",93,93,92
"Europe_Western_north","Nigeria","Food supply quantity (g/capita/day)",27,27,27
"Europe_Western_north","Nigeria","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Norway","Fat supply quantity (g/capita/day)",0.7,0.7,0.7
"Europe_Western_north","Norway","Food supply (kcal/capita/day)",382,373,362
"Europe_Western_north","Norway","Food supply quantity (g/capita/day)",198,194,190
"Europe_Western_north","Norway","Protein supply quantity (g/capita/day)",1.1,1.1,1.1
"Europe_Western_north","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Occupied Palestinian Territory","Food supply (kcal/capita/day)",233,242,242
"Europe_Western_north","Occupied Palestinian Territory","Food supply quantity (g/capita/day)",71,73,73
"Europe_Western_north","Occupied Palestinian Territory","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Pakistan","Fat supply quantity (g/capita/day)",0.1,0.1,0.2
"Europe_Western_north","Pakistan","Food supply (kcal/capita/day)",284,312,279
"Europe_Western_north","Pakistan","Food supply quantity (g/capita/day)",131,158,164
"Europe_Western_north","Pakistan","Protein supply quantity (g/capita/day)",0.2,0.2,0.1
"Europe_Western_north","Panama","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe_Western_north","Panama","Food supply (kcal/capita/day)",297,308,327
"Europe_Western_north","Panama","Food supply quantity (g/capita/day)",110,116,118
"Europe_Western_north","Panama","Protein supply quantity (g/capita/day)",0.5,0.4,0.4
"Europe_Western_north","Paraguay","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Paraguay","Food supply (kcal/capita/day)",247,247,248
"Europe_Western_north","Paraguay","Food supply quantity (g/capita/day)",70,70,70
"Europe_Western_north","Paraguay","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Peru","Fat supply quantity (g/capita/day)",0,0.1,0
"Europe_Western_north","Peru","Food supply (kcal/capita/day)",216,218,220
"Europe_Western_north","Peru","Food supply quantity (g/capita/day)",73,74,74
"Europe_Western_north","Peru","Protein supply quantity (g/capita/day)",0,0.1,0
"Europe_Western_north","Philippines","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Philippines","Food supply (kcal/capita/day)",218,213,220
"Europe_Western_north","Philippines","Food supply quantity (g/capita/day)",68,66,67
"Europe_Western_north","Philippines","Protein supply quantity (g/capita/day)",0.1,0.1,0
"Europe_Western_north","Poland","Fat supply quantity (g/capita/day)",0.3,0.3,0.3
"Europe_Western_north","Poland","Food supply (kcal/capita/day)",450,447,460
"Europe_Western_north","Poland","Food supply quantity (g/capita/day)",172,168,171
"Europe_Western_north","Poland","Protein supply quantity (g/capita/day)",0.5,0.4,0.4
"Europe_Western_north","Portugal","Fat supply quantity (g/capita/day)",0.4,0.3,0.4
"Europe_Western_north","Portugal","Food supply (kcal/capita/day)",274,265,265
"Europe_Western_north","Portugal","Food supply quantity (g/capita/day)",143,128,134
"Europe_Western_north","Portugal","Protein supply quantity (g/capita/day)",0.4,0.4,0.4
"Europe_Western_north","Republic of Korea","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Republic of Korea","Food supply (kcal/capita/day)",205,213,187
"Europe_Western_north","Republic of Korea","Food supply quantity (g/capita/day)",75,74,61
"Europe_Western_north","Republic of Korea","Protein supply quantity (g/capita/day)",0.1,0,0
"Europe_Western_north","Republic of Moldova","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Republic of Moldova","Food supply (kcal/capita/day)",196,222,258
"Europe_Western_north","Republic of Moldova","Food supply quantity (g/capita/day)",63,64,76
"Europe_Western_north","Republic of Moldova","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe_Western_north","Romania","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe_Western_north","Romania","Food supply (kcal/capita/day)",277,231,230
"Europe_Western_north","Romania","Food supply quantity (g/capita/day)",126,117,120
"Europe_Western_north","Romania","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe_Western_north","Russian Federation","Fat supply quantity (g/capita/day)",0.3,0.3,0.3
"Europe_Western_north","Russian Federation","Food supply (kcal/capita/day)",431,453,466
"Europe_Western_north","Russian Federation","Food supply quantity (g/capita/day)",174,183,188
"Europe_Western_north","Russian Federation","Protein supply quantity (g/capita/day)",0.5,0.4,0.5
"Europe_Western_north","Rwanda","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Rwanda","Food supply (kcal/capita/day)",43,54,52
"Europe_Western_north","Rwanda","Food supply quantity (g/capita/day)",12,15,14
"Europe_Western_north","Rwanda","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Saint Kitts and Nevis","Fat supply quantity (g/capita/day)",0.3,0.4,0.3
"Europe_Western_north","Saint Kitts and Nevis","Food supply (kcal/capita/day)",408,402,399
"Europe_Western_north","Saint Kitts and Nevis","Food supply quantity (g/capita/day)",152,128,120
"Europe_Western_north","Saint Kitts and Nevis","Protein supply quantity (g/capita/day)",0.8,1,0.7
"Europe_Western_north","Saint Lucia","Fat supply quantity (g/capita/day)",0.2,0.3,0.2
"Europe_Western_north","Saint Lucia","Food supply (kcal/capita/day)",481,496,528
"Europe_Western_north","Saint Lucia","Food supply quantity (g/capita/day)",156,154,160
"Europe_Western_north","Saint Lucia","Protein supply quantity (g/capita/day)",0.5,0.6,0.5
"Europe_Western_north","Saint Vincent and the Grenadines","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Saint Vincent and the Grenadines","Food supply (kcal/capita/day)",453,436,447
"Europe_Western_north","Saint Vincent and the Grenadines","Food supply quantity (g/capita/day)",172,155,165
"Europe_Western_north","Saint Vincent and the Grenadines","Protein supply quantity (g/capita/day)",0.2,0.1,0.1
"Europe_Western_north","Samoa","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Samoa","Food supply (kcal/capita/day)",235,213,236
"Europe_Western_north","Samoa","Food supply quantity (g/capita/day)",77,79,81
"Europe_Western_north","Samoa","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Sao Tome and Principe","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Sao Tome and Principe","Food supply (kcal/capita/day)",188,186,189
"Europe_Western_north","Sao Tome and Principe","Food supply quantity (g/capita/day)",52,53,53
"Europe_Western_north","Sao Tome and Principe","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Saudi Arabia","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Saudi Arabia","Food supply (kcal/capita/day)",328,329,326
"Europe_Western_north","Saudi Arabia","Food supply quantity (g/capita/day)",103,115,117
"Europe_Western_north","Saudi Arabia","Protein supply quantity (g/capita/day)",0.1,0.3,0.3
"Europe_Western_north","Senegal","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Senegal","Food supply (kcal/capita/day)",140,146,147
"Europe_Western_north","Senegal","Food supply quantity (g/capita/day)",41,43,43
"Europe_Western_north","Senegal","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Serbia","Fat supply quantity (g/capita/day)",0.1,0,0
"Europe_Western_north","Serbia","Food supply (kcal/capita/day)",283,232,275
"Europe_Western_north","Serbia","Food supply quantity (g/capita/day)",106,72,86
"Europe_Western_north","Serbia","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Sierra Leone","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Sierra Leone","Food supply (kcal/capita/day)",62,35,52
"Europe_Western_north","Sierra Leone","Food supply quantity (g/capita/day)",17,10,14
"Europe_Western_north","Sierra Leone","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Slovakia","Fat supply quantity (g/capita/day)",0.2,0.2,0.1
"Europe_Western_north","Slovakia","Food supply (kcal/capita/day)",388,400,352
"Europe_Western_north","Slovakia","Food supply quantity (g/capita/day)",142,139,124
"Europe_Western_north","Slovakia","Protein supply quantity (g/capita/day)",0.4,0.4,0.1
"Europe_Western_north","Slovenia","Fat supply quantity (g/capita/day)",0.4,0.3,0.3
"Europe_Western_north","Slovenia","Food supply (kcal/capita/day)",227,227,223
"Europe_Western_north","Slovenia","Food supply quantity (g/capita/day)",169,158,152
"Europe_Western_north","Slovenia","Protein supply quantity (g/capita/day)",0.3,0.2,0.2
"Europe_Western_north","Solomon Islands","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Solomon Islands","Food supply (kcal/capita/day)",97,120,78
"Europe_Western_north","Solomon Islands","Food supply quantity (g/capita/day)",27,33,21
"Europe_Western_north","Solomon Islands","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Somalia","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Somalia","Food supply (kcal/capita/day)",233,232,223
"Europe_Western_north","Somalia","Food supply quantity (g/capita/day)",65,65,62
"Europe_Western_north","Somalia","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","South Africa","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","South Africa","Food supply (kcal/capita/day)",287,318,313
"Europe_Western_north","South Africa","Food supply quantity (g/capita/day)",99,115,115
"Europe_Western_north","South Africa","Protein supply quantity (g/capita/day)",0.3,0.2,0.3
"Europe_Western_north","Spain","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Spain","Food supply (kcal/capita/day)",251,248,246
"Europe_Western_north","Spain","Food supply quantity (g/capita/day)",100,99,98
"Europe_Western_north","Spain","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe_Western_north","Sri Lanka","Fat supply quantity (g/capita/day)",0.2,0.2,0.1
"Europe_Western_north","Sri Lanka","Food supply (kcal/capita/day)",279,312,290
"Europe_Western_north","Sri Lanka","Food supply quantity (g/capita/day)",154,162,129
"Europe_Western_north","Sri Lanka","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Sudan (former)","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Sudan (former)","Food supply (kcal/capita/day)",239,234,240
"Europe_Western_north","Sudan (former)","Food supply quantity (g/capita/day)",89,85,84
"Europe_Western_north","Sudan (former)","Protein supply quantity (g/capita/day)",0.1,0,0
"Europe_Western_north","Suriname","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Suriname","Food supply (kcal/capita/day)",457,453,470
"Europe_Western_north","Suriname","Food supply quantity (g/capita/day)",140,141,142
"Europe_Western_north","Suriname","Protein supply quantity (g/capita/day)",0.3,0.2,0.2
"Europe_Western_north","Swaziland","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Swaziland","Food supply (kcal/capita/day)",267,232,239
"Europe_Western_north","Swaziland","Food supply quantity (g/capita/day)",82,75,77
"Europe_Western_north","Swaziland","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Sweden","Fat supply quantity (g/capita/day)",0.3,0.3,0.2
"Europe_Western_north","Sweden","Food supply (kcal/capita/day)",396,380,388
"Europe_Western_north","Sweden","Food supply quantity (g/capita/day)",153,154,141
"Europe_Western_north","Sweden","Protein supply quantity (g/capita/day)",0.4,0.4,0.3
"Europe_Western_north","Switzerland","Fat supply quantity (g/capita/day)",0.3,0.3,0.5
"Europe_Western_north","Switzerland","Food supply (kcal/capita/day)",565,564,578
"Europe_Western_north","Switzerland","Food supply quantity (g/capita/day)",215,218,255
"Europe_Western_north","Switzerland","Protein supply quantity (g/capita/day)",0.5,0.5,0.6
"Europe_Western_north","Syrian Arab Republic","Fat supply quantity (g/capita/day)",0,0.1,0.1
"Europe_Western_north","Syrian Arab Republic","Food supply (kcal/capita/day)",415,422,435
"Europe_Western_north","Syrian Arab Republic","Food supply quantity (g/capita/day)",145,151,153
"Europe_Western_north","Syrian Arab Republic","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Tajikistan","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Tajikistan","Food supply (kcal/capita/day)",181,176,182
"Europe_Western_north","Tajikistan","Food supply quantity (g/capita/day)",58,58,59
"Europe_Western_north","Tajikistan","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Thailand","Fat supply quantity (g/capita/day)",0.3,0.3,0.3
"Europe_Western_north","Thailand","Food supply (kcal/capita/day)",401,403,413
"Europe_Western_north","Thailand","Food supply quantity (g/capita/day)",232,234,232
"Europe_Western_north","Thailand","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","The former Yugoslav Republic of Macedonia","Fat supply quantity (g/capita/day)",0.2,0,0.1
"Europe_Western_north","The former Yugoslav Republic of Macedonia","Food supply (kcal/capita/day)",345,369,348
"Europe_Western_north","The former Yugoslav Republic of Macedonia","Food supply quantity (g/capita/day)",156,117,135
"Europe_Western_north","The former Yugoslav Republic of Macedonia","Protein supply quantity (g/capita/day)",0.2,0.1,0.2
"Europe_Western_north","Timor-Leste","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Timor-Leste","Food supply (kcal/capita/day)",83,83,88
"Europe_Western_north","Timor-Leste","Food supply quantity (g/capita/day)",22,22,24
"Europe_Western_north","Timor-Leste","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Togo","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Togo","Food supply (kcal/capita/day)",90,100,114
"Europe_Western_north","Togo","Food supply quantity (g/capita/day)",27,29,33
"Europe_Western_north","Togo","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Trinidad and Tobago","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Trinidad and Tobago","Food supply (kcal/capita/day)",586,543,549
"Europe_Western_north","Trinidad and Tobago","Food supply quantity (g/capita/day)",176,169,195
"Europe_Western_north","Trinidad and Tobago","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Tunisia","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Tunisia","Food supply (kcal/capita/day)",353,343,353
"Europe_Western_north","Tunisia","Food supply quantity (g/capita/day)",122,122,124
"Europe_Western_north","Tunisia","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Turkey","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe_Western_north","Turkey","Food supply (kcal/capita/day)",339,341,323
"Europe_Western_north","Turkey","Food supply quantity (g/capita/day)",176,165,161
"Europe_Western_north","Turkey","Protein supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe_Western_north","Turkmenistan","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Turkmenistan","Food supply (kcal/capita/day)",89,94,96
"Europe_Western_north","Turkmenistan","Food supply quantity (g/capita/day)",45,44,46
"Europe_Western_north","Turkmenistan","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Uganda","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Uganda","Food supply (kcal/capita/day)",102,105,97
"Europe_Western_north","Uganda","Food supply quantity (g/capita/day)",42,42,40
"Europe_Western_north","Uganda","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Ukraine","Fat supply quantity (g/capita/day)",0.5,0.5,0.6
"Europe_Western_north","Ukraine","Food supply (kcal/capita/day)",442,434,460
"Europe_Western_north","Ukraine","Food supply quantity (g/capita/day)",161,158,171
"Europe_Western_north","Ukraine","Protein supply quantity (g/capita/day)",1,1,1.2
"Europe_Western_north","United Arab Emirates","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","United Arab Emirates","Food supply (kcal/capita/day)",341,386,352
"Europe_Western_north","United Arab Emirates","Food supply quantity (g/capita/day)",123,134,133
"Europe_Western_north","United Arab Emirates","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","United Kingdom","Fat supply quantity (g/capita/day)",0.8,0.8,0.9
"Europe_Western_north","United Kingdom","Food supply (kcal/capita/day)",429,402,441
"Europe_Western_north","United Kingdom","Food supply quantity (g/capita/day)",195,189,198
"Europe_Western_north","United Kingdom","Protein supply quantity (g/capita/day)",1.5,1.6,1.7
"Europe_Western_north","United Republic of Tanzania","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","United Republic of Tanzania","Food supply (kcal/capita/day)",89,95,99
"Europe_Western_north","United Republic of Tanzania","Food supply quantity (g/capita/day)",26,27,28
"Europe_Western_north","United Republic of Tanzania","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","United States of America","Fat supply quantity (g/capita/day)",0.4,0.4,0.4
"Europe_Western_north","United States of America","Food supply (kcal/capita/day)",334,334,348
"Europe_Western_north","United States of America","Food supply quantity (g/capita/day)",156,160,140
"Europe_Western_north","United States of America","Protein supply quantity (g/capita/day)",0.8,0.9,0.9
"Europe_Western_north","Uruguay","Fat supply quantity (g/capita/day)",0.4,0.4,0.4
"Europe_Western_north","Uruguay","Food supply (kcal/capita/day)",366,324,326
"Europe_Western_north","Uruguay","Food supply quantity (g/capita/day)",140,126,135
"Europe_Western_north","Uruguay","Protein supply quantity (g/capita/day)",0.9,0.9,0.9
"Europe_Western_north","Uzbekistan","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Uzbekistan","Food supply (kcal/capita/day)",102,101,99
"Europe_Western_north","Uzbekistan","Food supply quantity (g/capita/day)",31,29,30
"Europe_Western_north","Uzbekistan","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Vanuatu","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Vanuatu","Food supply (kcal/capita/day)",188,190,190
"Europe_Western_north","Vanuatu","Food supply quantity (g/capita/day)",61,60,54
"Europe_Western_north","Vanuatu","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Venezuela (Bolivarian Republic of)","Fat supply quantity (g/capita/day)",0.2,0.2,0.2
"Europe_Western_north","Venezuela (Bolivarian Republic of)","Food supply (kcal/capita/day)",405,410,415
"Europe_Western_north","Venezuela (Bolivarian Republic of)","Food supply quantity (g/capita/day)",117,121,121
"Europe_Western_north","Venezuela (Bolivarian Republic of)","Protein supply quantity (g/capita/day)",0.5,0.4,0.5
"Europe_Western_north","Viet Nam","Fat supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_north","Viet Nam","Food supply (kcal/capita/day)",99,103,110
"Europe_Western_north","Viet Nam","Food supply quantity (g/capita/day)",60,61,75
"Europe_Western_north","Viet Nam","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Yemen","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Yemen","Food supply (kcal/capita/day)",256,265,269
"Europe_Western_north","Yemen","Food supply quantity (g/capita/day)",81,81,80
"Europe_Western_north","Yemen","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Zambia","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Zambia","Food supply (kcal/capita/day)",97,97,82
"Europe_Western_north","Zambia","Food supply quantity (g/capita/day)",29,28,25
"Europe_Western_north","Zambia","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Zimbabwe","Fat supply quantity (g/capita/day)",0,0,0
"Europe_Western_north","Zimbabwe","Food supply (kcal/capita/day)",206,221,225
"Europe_Western_north","Zimbabwe","Food supply quantity (g/capita/day)",63,69,72
"Europe_Western_north","Zimbabwe","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_south","Afghanistan","Fat supply quantity (g/capita/day)",0.7,0.2,0.3
"Europe_Western_south","Afghanistan","Food supply (kcal/capita/day)",92,90,87
"Europe_Western_south","Afghanistan","Food supply quantity (g/capita/day)",30,29,28
"Europe_Western_south","Afghanistan","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_south","Albania","Fat supply quantity (g/capita/day)",8.7,7.9,7.5
"Europe_Western_south","Albania","Food supply (kcal/capita/day)",296,267,265
"Europe_Western_south","Albania","Food supply quantity (g/capita/day)",166,160,159
"Europe_Western_south","Albania","Protein supply quantity (g/capita/day)",0.9,0.8,0.8
"Europe_Western_south","Algeria","Fat supply quantity (g/capita/day)",6.7,4.3,5.7
"Europe_Western_south","Algeria","Food supply (kcal/capita/day)",365,340,317
"Europe_Western_south","Algeria","Food supply quantity (g/capita/day)",125,126,122
"Europe_Western_south","Algeria","Protein supply quantity (g/capita/day)",0.5,0.4,0.4
"Europe_Western_south","Angola","Fat supply quantity (g/capita/day)",0.4,0.3,0.5
"Europe_Western_south","Angola","Food supply (kcal/capita/day)",124,123,126
"Europe_Western_south","Angola","Food supply quantity (g/capita/day)",37,37,39
"Europe_Western_south","Angola","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_south","Antigua and Barbuda","Fat supply quantity (g/capita/day)",0.7,0.9,1.3
"Europe_Western_south","Antigua and Barbuda","Food supply (kcal/capita/day)",288,285,293
"Europe_Western_south","Antigua and Barbuda","Food supply quantity (g/capita/day)",89,81,101
"Europe_Western_south","Antigua and Barbuda","Protein supply quantity (g/capita/day)",0.2,0.3,0.4
"Europe_Western_south","Argentina","Fat supply quantity (g/capita/day)",0.7,0.5,0.3
"Europe_Western_south","Argentina","Food supply (kcal/capita/day)",418,422,425
"Europe_Western_south","Argentina","Food supply quantity (g/capita/day)",144,151,152
"Europe_Western_south","Argentina","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_south","Armenia","Fat supply quantity (g/capita/day)",0.7,0.4,0.6
"Europe_Western_south","Armenia","Food supply (kcal/capita/day)",355,395,366
"Europe_Western_south","Armenia","Food supply quantity (g/capita/day)",183,151,157
"Europe_Western_south","Armenia","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_south","Australia","Fat supply quantity (g/capita/day)",26.2,31.2,29.9
"Europe_Western_south","Australia","Food supply (kcal/capita/day)",642,679,680
"Europe_Western_south","Australia","Food supply quantity (g/capita/day)",213,215,222
"Europe_Western_south","Australia","Protein supply quantity (g/capita/day)",0.6,0.6,1.6
"Europe_Western_south","Austria","Fat supply quantity (g/capita/day)",32.4,36.2,28.7
"Europe_Western_south","Austria","Food supply (kcal/capita/day)",744,785,729
"Europe_Western_south","Austria","Food supply quantity (g/capita/day)",268,282,289
"Europe_Western_south","Austria","Protein supply quantity (g/capita/day)",0.5,0.7,0.7
"Europe_Western_south","Azerbaijan","Fat supply quantity (g/capita/day)",0.2,0.3,0.3
"Europe_Western_south","Azerbaijan","Food supply (kcal/capita/day)",163,171,175
"Europe_Western_south","Azerbaijan","Food supply quantity (g/capita/day)",69,72,73
"Europe_Western_south","Azerbaijan","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_south","Bahamas","Fat supply quantity (g/capita/day)",1.1,1.1,1.1
"Europe_Western_south","Bahamas","Food supply (kcal/capita/day)",324,314,304
"Europe_Western_south","Bahamas","Food supply quantity (g/capita/day)",194,133,115
"Europe_Western_south","Bahamas","Protein supply quantity (g/capita/day)",0.1,0,0
"Europe_Western_south","Bangladesh","Fat supply quantity (g/capita/day)",2.1,2.6,2.1
"Europe_Western_south","Bangladesh","Food supply (kcal/capita/day)",125,123,105
"Europe_Western_south","Bangladesh","Food supply quantity (g/capita/day)",41,38,34
"Europe_Western_south","Bangladesh","Protein supply quantity (g/capita/day)",2.2,2,1
"Europe_Western_south","Barbados","Fat supply quantity (g/capita/day)",2.6,2.3,2.2
"Europe_Western_south","Barbados","Food supply (kcal/capita/day)",592,596,548
"Europe_Western_south","Barbados","Food supply quantity (g/capita/day)",204,228,209
"Europe_Western_south","Barbados","Protein supply quantity (g/capita/day)",1.3,1.2,1.5
"Europe_Western_south","Belarus","Fat supply quantity (g/capita/day)",13.7,15.5,17.9
"Europe_Western_south","Belarus","Food supply (kcal/capita/day)",502,454,464
"Europe_Western_south","Belarus","Food supply quantity (g/capita/day)",193,176,172
"Europe_Western_south","Belarus","Protein supply quantity (g/capita/day)",0.1,0.1,0.1
"Europe_Western_south","Belgium","Fat supply quantity (g/capita/day)",8.4,7.1,11.5
"Europe_Western_south","Belgium","Food supply (kcal/capita/day)",599,583,563
"Europe_Western_south","Belgium","Food supply quantity (g/capita/day)",231,212,197
"Europe_Western_south","Belgium","Protein supply quantity (g/capita/day)",0.8,0.8,0.8
"Europe_Western_south","Belize","Fat supply quantity (g/capita/day)",0.8,0.8,0.8
"Europe_Western_south","Belize","Food supply (kcal/capita/day)",452,472,479
"Europe_Western_south","Belize","Food supply quantity (g/capita/day)",137,138,136
"Europe_Western_south","Belize","Protein supply quantity (g/capita/day)",2.8,3.2,3.2
"Europe_Western_south","Benin","Fat supply quantity (g/capita/day)",0,0.1,0
"Europe_Western_south","Benin","Food supply (kcal/capita/day)",53,54,57
"Europe_Western_south","Benin","Food supply quantity (g/capita/day)",18,18,21
"Europe_Western_south","Benin","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_south","Bermuda","Fat supply quantity (g/capita/day)",3.9,4,4
"Europe_Western_south","Bermuda","Food supply (kcal/capita/day)",295,313,291
"Europe_Western_south","Bermuda","Food supply quantity (g/capita/day)",83,85,80
"Europe_Western_south","Bermuda","Protein supply quantity (g/capita/day)",0,0,0
"Europe_Western_south","Bolivia (Plurinational State of)","Fat supply quantity (g/capita/day)",0,0.1,0.1
"Europe_Western_south","Bolivia (Plurinational State of)","Food supply (kcal/capita/day)",262,267,266
"Europe_Western_south","Bolivia (Plurinational State of)","Food supply quantity (g/capita/day)",76,77,78
"Europe_Western_south","Bolivia (Plurinational State of)","Protein supply quantity (g/capita/day)",0.4,0.4,0.3
"Europe_Western_south","Bosnia and Herzegovina","Fat supply quantity (g/capita/day)",0.7,0.8,0.8
"Europe_Western_south","Bosnia and Herzegovina","Food supply (kcal/capita/day)",163,172,181
"Europe_Western_south","Bosnia and Herzegovina","Food supply quantity (g/capita/day)",97,91,91
"Europe_Western_south","Bosnia and Herzegovina","Protein supply quantity (g/capita/day)",0.6,0.5,0.5
"Europe_Western_south","Botswana","Fat supply quantity (g/capita/day)",0.4,0.2,0.7
"Europe_Western_south","Botswana","Food supply (kcal/capita/day)",267,261,260
"Europe_Western_south","Botswana","Food supply quantity (g/capita/day)",87,84,81
"Europe_Western_south","Botswana","Protein supply quantity (g/capita/day)",0.1,0,0
"Europe_Western_south","Brazil","Fat supply quantity (g/capita/day)",0.9,1,1.1
"Europe_Western_south","Brazil","Food supply (kcal/capita/day)",436,439,442
"Europe_Western_south","Brazil","Food supply quantity (g/capita/day)",175,176,180
"Europe_Western_south","Brazil","Protein supply quantity (g/capita/day)",0.1,0.2,0.2
"Europe_Western_south","Brunei Darussalam","Fat supply quantity (g/capita/day)",0.2,0.4,0.2
"Europe_Western_south","Brunei Darussalam","Food supply (kcal/capita/day)",320,317,320
"Europe_Western_south","Brunei Darussalam","Food supply quantity (g/capita/day)",144,135,107
"Europe_Western_south","Brunei Darussalam","Protein supply quantity (g/capita/day)",0.1,0.1,0
"Europe_Western_south","Bulgaria","Fat supply quantity (g/capita/day)",1.4,1.2,1.4
"Europe_Western_south","Bulgaria","Food supply (kcal/capita/day)",310,251,274
"Europe_Western_south","Bulgaria","Food supply quantity (g/capita/day)",109,82,94
"Europe_Western_south","Bulgaria","Protein supply quantity (g/capita/day)",0.3,0.2,0.2
