"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Treenuts","United Kingdom","Food supply quantity (g/capita/day)","g/capita/day",7,6,5,6,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Samoa","Protein supply quantity (g/capita/day)","g/capita/day",0,0.1,0.1,0.066666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Germany","Fat supply quantity (g/capita/day)","g/capita/day",4.2,4.2,4.3,4.233333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Bosnia and Herzegovina","Food supply quantity (g/capita/day)","g/capita/day",6,6,5,5.666666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",59,63,59,60.33333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Ukraine","Food supply quantity (g/capita/day)","g/capita/day",3,4,4,3.666666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Greece","Food supply (kcal/capita/day)","kcal/capita/day",63,59,60,60.66666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Italy","Fat supply quantity (g/capita/day)","g/capita/day",4,4.1,4.7,4.266666667,"Food supplies (2009-2011 mean) ","Europe_Western_south","SW Europe","WEU-S","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Botswana","Food supply (kcal/capita/day)","kcal/capita/day",4,5,3,4,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",1.3,1.4,1.3,1.333333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Zimbabwe","Fat supply quantity (g/capita/day)","g/capita/day",0.2,0.4,0.3,0.3,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Argentina","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_South_temperate","Temp. S. America","SAM-Tem","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Mali","Food supply quantity (g/capita/day)","g/capita/day",2,2,1,1.666666667,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Syrian Arab Republic","Food supply (kcal/capita/day)","kcal/capita/day",61,60,66,62.33333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","United Kingdom","Fat supply quantity (g/capita/day)","g/capita/day",1.2,1.1,1,1.1,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Peru","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Saint Lucia","Protein supply quantity (g/capita/day)","g/capita/day",0.5,0.2,0,0.233333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Afghanistan","Food supply quantity (g/capita/day)","g/capita/day",3,6,7,5.333333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","The former Yugoslav Republic of Macedonia","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.7,0.8,0.7,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Georgia","Protein supply quantity (g/capita/day)","g/capita/day",0.5,0.4,0.4,0.433333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Israel","Fat supply quantity (g/capita/day)","g/capita/day",4.1,3.3,3.3,3.566666667,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Spain","Fat supply quantity (g/capita/day)","g/capita/day",4,3.1,3.4,3.5,"Food supplies (2009-2011 mean) ","Europe_Western_south","SW Europe","WEU-S","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Sierra Leone","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Finland","Fat supply quantity (g/capita/day)","g/capita/day",1,1,1.3,1.1,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","United States of America","Fat supply quantity (g/capita/day)","g/capita/day",1.8,2.6,0.7,1.7,"Food supplies (2009-2011 mean) ","America_North","North America","NAM","North America","America_North","North America","North America","North America","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Angola","Food supply (kcal/capita/day)","kcal/capita/day",1,0,0,0.333333333,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Serbia","Food supply quantity (g/capita/day)","g/capita/day",8,7,8,7.666666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Romania","Food supply quantity (g/capita/day)","g/capita/day",5,4,5,4.666666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Brunei Darussalam","Fat supply quantity (g/capita/day)","g/capita/day",1.4,1.8,1.8,1.666666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Israel","Fat supply quantity (g/capita/day)","g/capita/day",4.1,3.3,3.3,3.566666667,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Swaziland","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.3,0.3,0.3,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Sao Tome and Principe","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Saint Vincent and the Grenadines","Protein supply quantity (g/capita/day)","g/capita/day",0.4,0.4,0.4,0.4,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Serbia","Food supply (kcal/capita/day)","kcal/capita/day",23,21,24,22.66666667,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Jordan","Fat supply quantity (g/capita/day)","g/capita/day",1,1.1,1.2,1.1,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Belarus","Fat supply quantity (g/capita/day)","g/capita/day",1.5,1.6,2,1.7,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Lebanon","Fat supply quantity (g/capita/day)","g/capita/day",9.2,7,5.4,7.2,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Uzbekistan","Food supply (kcal/capita/day)","kcal/capita/day",9,10,10,9.666666667,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Cabo Verde","Fat supply quantity (g/capita/day)","g/capita/day",0.3,0.3,0.2,0.266666667,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Togo","Food supply (kcal/capita/day)","kcal/capita/day",4,5,1,3.333333333,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","French Polynesia","Fat supply quantity (g/capita/day)","g/capita/day",0.9,0.9,1.1,0.966666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Antigua and Barbuda","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Morocco","Protein supply quantity (g/capita/day)","g/capita/day",0.8,0.8,0.9,0.833333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Bosnia and Herzegovina","Protein supply quantity (g/capita/day)","g/capita/day",0.4,0.4,0.4,0.4,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Bolivia (Plurinational State of)","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.6,0.6,0.6,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Kiribati","Food supply (kcal/capita/day)","kcal/capita/day",19,18,18,18.33333333,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Germany","Food supply quantity (g/capita/day)","g/capita/day",17,17,18,17.33333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Kyrgyzstan","Food supply quantity (g/capita/day)","g/capita/day",5,5,5,5,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Zambia","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Ecuador","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Ecuador","Food supply (kcal/capita/day)","kcal/capita/day",1,1,1,1,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Zambia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Turkey","Food supply quantity (g/capita/day)","g/capita/day",19,20,19,19.33333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Ecuador","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Afghanistan","Food supply (kcal/capita/day)","kcal/capita/day",8,19,20,15.66666667,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","China, Hong Kong SAR","Food supply (kcal/capita/day)","kcal/capita/day",105,124,91,106.6666667,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Austria","Food supply (kcal/capita/day)","kcal/capita/day",42,34,36,37.33333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Bahamas","Food supply (kcal/capita/day)","kcal/capita/day",14,8,6,9.333333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Afghanistan","Fat supply quantity (g/capita/day)","g/capita/day",0.7,1.7,1.8,1.4,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Rwanda","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_East","East Africa","EAF","Africa","Africa_East","East Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Denmark","Food supply (kcal/capita/day)","kcal/capita/day",36,35,40,37,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","South Africa","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Africa_Southern","Southern Africa","SAF","Africa","Africa_Southern","Southern Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Netherlands","Food supply (kcal/capita/day)","kcal/capita/day",64,16,26,35.33333333,"Food supplies (2009-2011 mean) ","Europe_Western_north","NW Europe","WEU-N","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","United States of America","Protein supply quantity (g/capita/day)","g/capita/day",0.6,0.9,0.2,0.566666667,"Food supplies (2009-2011 mean) ","America_North","North America","NAM","North America","America_North","North America","North America","North America","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Uzbekistan","Fat supply quantity (g/capita/day)","g/capita/day",0.9,0.9,0.9,0.9,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Haiti","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Cameroon","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Africa_Central","Central Africa","CAF","Africa","Africa_Central","Central Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Ethiopia","Food supply (kcal/capita/day)","kcal/capita/day",5,4,5,4.666666667,"Food supplies (2009-2011 mean) ","Africa_East","East Africa","EAF","Africa","Africa_East","East Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Uganda","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_East","East Africa","EAF","Africa","Africa_East","East Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Chile","Food supply quantity (g/capita/day)","g/capita/day",2,3,2,2.333333333,"Food supplies (2009-2011 mean) ","America_South_andean","Andes","SAM-A","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Occupied Palestinian Territory","Fat supply quantity (g/capita/day)","g/capita/day",1.3,0.9,1.8,1.333333333,"Food supplies (2009-2011 mean) ","Asia_West","West Asia","WAS","W Asia and SE Mediterranean","Asia_West","West Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Mauritania","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Djibouti","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Africa_East","East Africa","EAF","Africa","Africa_East","East Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Mali","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0,0.066666667,"Food supplies (2009-2011 mean) ","Africa_West","West Africa","WAF","Africa","Africa_West","West Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Barbados","Protein supply quantity (g/capita/day)","g/capita/day",0.3,0.3,0.4,0.333333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Philippines","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.2,0.2,0.2,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Trinidad and Tobago","Food supply (kcal/capita/day)","kcal/capita/day",9,7,13,9.666666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Armenia","Food supply (kcal/capita/day)","kcal/capita/day",12,12,13,12.33333333,"Food supplies (2009-2011 mean) ","Asia_Central","Central Asia","CAS","Central Asia","Asia_Central","Central Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Malta","Food supply (kcal/capita/day)","kcal/capita/day",29,28,32,29.66666667,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Lithuania","Food supply quantity (g/capita/day)","g/capita/day",4,4,4,4,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","China, mainland","Food supply quantity (g/capita/day)","g/capita/day",5,6,7,6,"Food supplies (2009-2011 mean) ","Asia_East","East Asia","EAS","East Asia","Asia_East","East Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Philippines","Food supply quantity (g/capita/day)","g/capita/day",4,4,4,4,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Ethiopia","Fat supply quantity (g/capita/day)","g/capita/day",0.4,0.4,0.5,0.433333333,"Food supplies (2009-2011 mean) ","Africa_East","East Africa","EAF","Africa","Africa_East","East Africa","Africa","Africa","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Cuba","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Republic of Moldova","Fat supply quantity (g/capita/day)","g/capita/day",1.3,1.5,1.8,1.533333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_north","NE Europe","EEU-N","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
"Treenuts","Vanuatu","Food supply (kcal/capita/day)","kcal/capita/day",2,2,4,2.666666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Dominican Republic","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Turkey","Protein supply quantity (g/capita/day)","g/capita/day",1.3,1.4,1.3,1.333333333,"Food supplies (2009-2011 mean) ","Europe_Eastern_south","SE Europe","EEU-S","Europe","Europe_Eastern","Eastern Europe","Europe","Europe","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Brazil","Food supply quantity (g/capita/day)","g/capita/day",1,1,3,1.666666667,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Turkey","Food supply (kcal/capita/day)","kcal/capita/day",59,63,59,60.33333333,"Food supplies (2009-2011 mean) ","Mediterranean_SouthandEast","SE Mediterranean","SEM","W Asia and SE Mediterranean","Mediterranean_SouthandEast","South and East Mediterranean","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Dominican Republic","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Oilcrops","Not_Specified"
"Treenuts","Italy","Protein supply quantity (g/capita/day)","g/capita/day",1.1,1.2,1.3,1.2,"Food supplies (2009-2011 mean) ","Europe_Western_south","SW Europe","WEU-S","Europe","Europe_Western","Western Europe","Europe","Europe","Developed_country","Developed countries","Oilcrops","Not_Specified"
