"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"W Asia and SE Mediterranean","China, Hong Kong SAR","Protein supply quantity (g/capita/day)",10.4,10.9,10.6
"W Asia and SE Mediterranean","China, Macao SAR","Fat supply quantity (g/capita/day)",32.7,33.7,28
"W Asia and SE Mediterranean","China, Macao SAR","Food supply (kcal/capita/day)",854,890,840
"W Asia and SE Mediterranean","China, Macao SAR","Food supply quantity (g/capita/day)",324,341,336
"W Asia and SE Mediterranean","China, Macao SAR","Protein supply quantity (g/capita/day)",11.7,12.5,12.2
"W Asia and SE Mediterranean","China, mainland","Fat supply quantity (g/capita/day)",8.4,9,8.6
"W Asia and SE Mediterranean","China, mainland","Food supply (kcal/capita/day)",727,740,747
"W Asia and SE Mediterranean","China, mainland","Food supply quantity (g/capita/day)",333,342,352
"W Asia and SE Mediterranean","China, mainland","Protein supply quantity (g/capita/day)",19.1,19.6,19.6
"W Asia and SE Mediterranean","China, Taiwan Province of","Fat supply quantity (g/capita/day)",4.3,4.2,3.9
"W Asia and SE Mediterranean","China, Taiwan Province of","Food supply (kcal/capita/day)",711,721,699
"W Asia and SE Mediterranean","China, Taiwan Province of","Food supply quantity (g/capita/day)",314,319,310
"W Asia and SE Mediterranean","China, Taiwan Province of","Protein supply quantity (g/capita/day)",13.1,13.1,12.7
"W Asia and SE Mediterranean","Colombia","Fat supply quantity (g/capita/day)",1.7,1.9,2.3
"W Asia and SE Mediterranean","Colombia","Food supply (kcal/capita/day)",709,653,691
"W Asia and SE Mediterranean","Colombia","Food supply quantity (g/capita/day)",348,329,338
"W Asia and SE Mediterranean","Colombia","Protein supply quantity (g/capita/day)",9.1,9.6,9.7
"W Asia and SE Mediterranean","Congo","Fat supply quantity (g/capita/day)",2.1,2.1,2.5
"W Asia and SE Mediterranean","Congo","Food supply (kcal/capita/day)",503,511,524
"W Asia and SE Mediterranean","Congo","Food supply quantity (g/capita/day)",254,259,270
"W Asia and SE Mediterranean","Congo","Protein supply quantity (g/capita/day)",10.3,10.7,10.8
"W Asia and SE Mediterranean","Costa Rica","Fat supply quantity (g/capita/day)",1.8,1.9,2.2
"W Asia and SE Mediterranean","Costa Rica","Food supply (kcal/capita/day)",890,903,914
"W Asia and SE Mediterranean","Costa Rica","Food supply quantity (g/capita/day)",335,335,344
"W Asia and SE Mediterranean","Costa Rica","Protein supply quantity (g/capita/day)",9.6,9.6,10.1
"W Asia and SE Mediterranean","Côte d'Ivoire","Fat supply quantity (g/capita/day)",1.7,1.6,1.8
"W Asia and SE Mediterranean","Côte d'Ivoire","Food supply (kcal/capita/day)",273,272,303
"W Asia and SE Mediterranean","Côte d'Ivoire","Food supply quantity (g/capita/day)",133,136,161
"W Asia and SE Mediterranean","Côte d'Ivoire","Protein supply quantity (g/capita/day)",5.2,5.3,5.6
"W Asia and SE Mediterranean","Croatia","Fat supply quantity (g/capita/day)",10.1,10.6,10.1
"W Asia and SE Mediterranean","Croatia","Food supply (kcal/capita/day)",1370,1430,1420
"W Asia and SE Mediterranean","Croatia","Food supply quantity (g/capita/day)",776,786,802
"W Asia and SE Mediterranean","Croatia","Protein supply quantity (g/capita/day)",24.7,25.8,25.8
"W Asia and SE Mediterranean","Cuba","Fat supply quantity (g/capita/day)",1.7,1.7,1.6
"W Asia and SE Mediterranean","Cuba","Food supply (kcal/capita/day)",1050,1040,989
"W Asia and SE Mediterranean","Cuba","Food supply quantity (g/capita/day)",415,413,402
"W Asia and SE Mediterranean","Cuba","Protein supply quantity (g/capita/day)",15.6,12.3,12.3
"W Asia and SE Mediterranean","Cyprus","Fat supply quantity (g/capita/day)",21.5,26.9,29.2
"W Asia and SE Mediterranean","Cyprus","Food supply (kcal/capita/day)",1123,1170,1171
"W Asia and SE Mediterranean","Cyprus","Food supply quantity (g/capita/day)",492,503,487
"W Asia and SE Mediterranean","Cyprus","Protein supply quantity (g/capita/day)",20.1,20.5,20.2
"W Asia and SE Mediterranean","Czech Republic","Fat supply quantity (g/capita/day)",50.7,49.2,55.6
"W Asia and SE Mediterranean","Czech Republic","Food supply (kcal/capita/day)",1816,1814,1864
"W Asia and SE Mediterranean","Czech Republic","Food supply quantity (g/capita/day)",915,889,910
"W Asia and SE Mediterranean","Czech Republic","Protein supply quantity (g/capita/day)",28,27.8,28.2
"W Asia and SE Mediterranean","Democratic People's Republic of Korea","Fat supply quantity (g/capita/day)",0.8,0.8,0.8
"W Asia and SE Mediterranean","Democratic People's Republic of Korea","Food supply (kcal/capita/day)",254,246,246
"W Asia and SE Mediterranean","Democratic People's Republic of Korea","Food supply quantity (g/capita/day)",101,101,100
"W Asia and SE Mediterranean","Democratic People's Republic of Korea","Protein supply quantity (g/capita/day)",5.9,5.7,5.9
"W Asia and SE Mediterranean","Denmark","Fat supply quantity (g/capita/day)",8.3,6.1,6.2
"W Asia and SE Mediterranean","Denmark","Food supply (kcal/capita/day)",1354,1401,1323
"W Asia and SE Mediterranean","Denmark","Food supply quantity (g/capita/day)",779,785,763
"W Asia and SE Mediterranean","Denmark","Protein supply quantity (g/capita/day)",24.1,26.4,23.7
"W Asia and SE Mediterranean","Djibouti","Fat supply quantity (g/capita/day)",5.9,5.5,5.2
"W Asia and SE Mediterranean","Djibouti","Food supply (kcal/capita/day)",1279,1348,1359
"W Asia and SE Mediterranean","Djibouti","Food supply quantity (g/capita/day)",448,472,484
"W Asia and SE Mediterranean","Djibouti","Protein supply quantity (g/capita/day)",32.2,34.9,35.2
"W Asia and SE Mediterranean","Dominica","Fat supply quantity (g/capita/day)",3,2.7,2.7
"W Asia and SE Mediterranean","Dominica","Food supply (kcal/capita/day)",1175,1073,1047
"W Asia and SE Mediterranean","Dominica","Food supply quantity (g/capita/day)",421,387,359
"W Asia and SE Mediterranean","Dominica","Protein supply quantity (g/capita/day)",23,19.7,18.7
"W Asia and SE Mediterranean","Dominican Republic","Fat supply quantity (g/capita/day)",1.6,2.2,2.1
"W Asia and SE Mediterranean","Dominican Republic","Food supply (kcal/capita/day)",567,628,639
"W Asia and SE Mediterranean","Dominican Republic","Food supply quantity (g/capita/day)",280,326,336
"W Asia and SE Mediterranean","Dominican Republic","Protein supply quantity (g/capita/day)",7.1,9.4,9.7
"W Asia and SE Mediterranean","Ecuador","Fat supply quantity (g/capita/day)",1.5,1.6,1.6
"W Asia and SE Mediterranean","Ecuador","Food supply (kcal/capita/day)",505,529,533
"W Asia and SE Mediterranean","Ecuador","Food supply quantity (g/capita/day)",223,238,234
"W Asia and SE Mediterranean","Ecuador","Protein supply quantity (g/capita/day)",9.1,9.5,9.6
"W Asia and SE Mediterranean","Egypt","Fat supply quantity (g/capita/day)",9.9,9.9,10.3
"W Asia and SE Mediterranean","Egypt","Food supply (kcal/capita/day)",1632,1705,1690
"W Asia and SE Mediterranean","Egypt","Food supply quantity (g/capita/day)",749,768,756
"W Asia and SE Mediterranean","Egypt","Protein supply quantity (g/capita/day)",41.7,43.8,41.8
"W Asia and SE Mediterranean","El Salvador","Fat supply quantity (g/capita/day)",2,2.1,2.2
"W Asia and SE Mediterranean","El Salvador","Food supply (kcal/capita/day)",658,660,672
"W Asia and SE Mediterranean","El Salvador","Food supply quantity (g/capita/day)",258,257,256
"W Asia and SE Mediterranean","El Salvador","Protein supply quantity (g/capita/day)",6.8,6.9,7
"W Asia and SE Mediterranean","Estonia","Fat supply quantity (g/capita/day)",6.8,6.9,6.8
"W Asia and SE Mediterranean","Estonia","Food supply (kcal/capita/day)",1510,1469,1452
"W Asia and SE Mediterranean","Estonia","Food supply quantity (g/capita/day)",758,763,763
"W Asia and SE Mediterranean","Estonia","Protein supply quantity (g/capita/day)",28.8,30.8,30.8
"W Asia and SE Mediterranean","Ethiopia","Fat supply quantity (g/capita/day)",2.5,2.4,3.3
"W Asia and SE Mediterranean","Ethiopia","Food supply (kcal/capita/day)",656,612,635
"W Asia and SE Mediterranean","Ethiopia","Food supply quantity (g/capita/day)",212,202,209
"W Asia and SE Mediterranean","Ethiopia","Protein supply quantity (g/capita/day)",23.3,22.1,22.9
"W Asia and SE Mediterranean","Fiji","Fat supply quantity (g/capita/day)",2.7,2.8,3.6
"W Asia and SE Mediterranean","Fiji","Food supply (kcal/capita/day)",1053,1063,1085
"W Asia and SE Mediterranean","Fiji","Food supply quantity (g/capita/day)",459,459,468
"W Asia and SE Mediterranean","Fiji","Protein supply quantity (g/capita/day)",22.1,23.2,24.5
"W Asia and SE Mediterranean","Finland","Fat supply quantity (g/capita/day)",25.9,24.6,22.9
"W Asia and SE Mediterranean","Finland","Food supply (kcal/capita/day)",1466,1456,1424
"W Asia and SE Mediterranean","Finland","Food supply quantity (g/capita/day)",673,669,668
"W Asia and SE Mediterranean","Finland","Protein supply quantity (g/capita/day)",28.5,29.7,29.2
"W Asia and SE Mediterranean","France","Fat supply quantity (g/capita/day)",17.8,18.1,18.2
"W Asia and SE Mediterranean","France","Food supply (kcal/capita/day)",1392,1427,1414
"W Asia and SE Mediterranean","France","Food supply quantity (g/capita/day)",634,627,647
"W Asia and SE Mediterranean","France","Protein supply quantity (g/capita/day)",25.5,28,27.1
"W Asia and SE Mediterranean","French Polynesia","Fat supply quantity (g/capita/day)",11.1,10.5,11
"W Asia and SE Mediterranean","French Polynesia","Food supply (kcal/capita/day)",847,826,828
"W Asia and SE Mediterranean","French Polynesia","Food supply quantity (g/capita/day)",440,432,415
"W Asia and SE Mediterranean","French Polynesia","Protein supply quantity (g/capita/day)",16,15.7,15.3
"W Asia and SE Mediterranean","Gabon","Fat supply quantity (g/capita/day)",3.2,3.3,3.8
"W Asia and SE Mediterranean","Gabon","Food supply (kcal/capita/day)",716,718,744
"W Asia and SE Mediterranean","Gabon","Food supply quantity (g/capita/day)",450,453,455
"W Asia and SE Mediterranean","Gabon","Protein supply quantity (g/capita/day)",14.4,14.4,14.8
"W Asia and SE Mediterranean","Gambia","Fat supply quantity (g/capita/day)",4.2,4.7,4.4
"W Asia and SE Mediterranean","Gambia","Food supply (kcal/capita/day)",570,604,645
"W Asia and SE Mediterranean","Gambia","Food supply quantity (g/capita/day)",189,172,183
"W Asia and SE Mediterranean","Gambia","Protein supply quantity (g/capita/day)",10,10.9,11.6
"W Asia and SE Mediterranean","Georgia","Fat supply quantity (g/capita/day)",4.8,5.1,5.2
"W Asia and SE Mediterranean","Georgia","Food supply (kcal/capita/day)",1526,1515,1554
"W Asia and SE Mediterranean","Georgia","Food supply quantity (g/capita/day)",644,647,648
"W Asia and SE Mediterranean","Georgia","Protein supply quantity (g/capita/day)",35.3,36,35.9
"W Asia and SE Mediterranean","Germany","Fat supply quantity (g/capita/day)",17.8,19.5,19.2
"W Asia and SE Mediterranean","Germany","Food supply (kcal/capita/day)",1444,1473,1459
"W Asia and SE Mediterranean","Germany","Food supply quantity (g/capita/day)",757,755,767
"W Asia and SE Mediterranean","Germany","Protein supply quantity (g/capita/day)",25.7,26.2,26.1
"W Asia and SE Mediterranean","Ghana","Fat supply quantity (g/capita/day)",0.8,1,1.3
"W Asia and SE Mediterranean","Ghana","Food supply (kcal/capita/day)",261,273,271
"W Asia and SE Mediterranean","Ghana","Food supply quantity (g/capita/day)",126,124,131
"W Asia and SE Mediterranean","Ghana","Protein supply quantity (g/capita/day)",4.2,4.3,4.5
"W Asia and SE Mediterranean","Greece","Fat supply quantity (g/capita/day)",52.5,51.5,48.2
"W Asia and SE Mediterranean","Greece","Food supply (kcal/capita/day)",1694,1682,1660
"W Asia and SE Mediterranean","Greece","Food supply quantity (g/capita/day)",781,762,737
"W Asia and SE Mediterranean","Greece","Protein supply quantity (g/capita/day)",31.2,31.3,31.6
"W Asia and SE Mediterranean","Grenada","Fat supply quantity (g/capita/day)",2.9,2.8,2.7
"W Asia and SE Mediterranean","Grenada","Food supply (kcal/capita/day)",860,865,933
"W Asia and SE Mediterranean","Grenada","Food supply quantity (g/capita/day)",348,350,393
"W Asia and SE Mediterranean","Grenada","Protein supply quantity (g/capita/day)",14.8,15.1,17.1
"W Asia and SE Mediterranean","Guatemala","Fat supply quantity (g/capita/day)",3.2,3.7,4.9
"W Asia and SE Mediterranean","Guatemala","Food supply (kcal/capita/day)",832,813,864
"W Asia and SE Mediterranean","Guatemala","Food supply quantity (g/capita/day)",307,300,312
"W Asia and SE Mediterranean","Guatemala","Protein supply quantity (g/capita/day)",10.8,11.3,11.6
"W Asia and SE Mediterranean","Guinea-Bissau","Fat supply quantity (g/capita/day)",0.7,0.8,0.9
"W Asia and SE Mediterranean","Guinea-Bissau","Food supply (kcal/capita/day)",226,231,233
"W Asia and SE Mediterranean","Guinea-Bissau","Food supply quantity (g/capita/day)",93,96,101
"W Asia and SE Mediterranean","Guinea-Bissau","Protein supply quantity (g/capita/day)",3.6,3.6,3.8
"W Asia and SE Mediterranean","Guinea","Fat supply quantity (g/capita/day)",0.8,0.9,0.9
"W Asia and SE Mediterranean","Guinea","Food supply (kcal/capita/day)",290,304,307
"W Asia and SE Mediterranean","Guinea","Food supply quantity (g/capita/day)",97,103,108
"W Asia and SE Mediterranean","Guinea","Protein supply quantity (g/capita/day)",6.4,6.5,6.5
"W Asia and SE Mediterranean","Guyana","Fat supply quantity (g/capita/day)",2.5,3,3.3
"W Asia and SE Mediterranean","Guyana","Food supply (kcal/capita/day)",873,893,914
"W Asia and SE Mediterranean","Guyana","Food supply quantity (g/capita/day)",346,352,382
"W Asia and SE Mediterranean","Guyana","Protein supply quantity (g/capita/day)",16.4,16.8,17.4
"W Asia and SE Mediterranean","Haiti","Fat supply quantity (g/capita/day)",1.5,1.5,1.2
"W Asia and SE Mediterranean","Haiti","Food supply (kcal/capita/day)",490,447,354
"W Asia and SE Mediterranean","Haiti","Food supply quantity (g/capita/day)",149,124,115
"W Asia and SE Mediterranean","Haiti","Protein supply quantity (g/capita/day)",9.7,9.6,6.7
"W Asia and SE Mediterranean","Honduras","Fat supply quantity (g/capita/day)",2.8,2.8,3
"W Asia and SE Mediterranean","Honduras","Food supply (kcal/capita/day)",715,723,717
"W Asia and SE Mediterranean","Honduras","Food supply quantity (g/capita/day)",265,266,270
"W Asia and SE Mediterranean","Honduras","Protein supply quantity (g/capita/day)",7.5,7.4,7.7
"W Asia and SE Mediterranean","Hungary","Fat supply quantity (g/capita/day)",6.9,6.8,6.5
"W Asia and SE Mediterranean","Hungary","Food supply (kcal/capita/day)",1188,1169,1069
"W Asia and SE Mediterranean","Hungary","Food supply quantity (g/capita/day)",675,639,618
"W Asia and SE Mediterranean","Hungary","Protein supply quantity (g/capita/day)",29.6,29.5,25.9
"W Asia and SE Mediterranean","Iceland","Fat supply quantity (g/capita/day)",11.8,11.8,12
"W Asia and SE Mediterranean","Iceland","Food supply (kcal/capita/day)",1170,1140,1130
"W Asia and SE Mediterranean","Iceland","Food supply quantity (g/capita/day)",579,549,547
"W Asia and SE Mediterranean","Iceland","Protein supply quantity (g/capita/day)",24.4,22.9,22.6
"W Asia and SE Mediterranean","India","Fat supply quantity (g/capita/day)",9,8.8,9.5
"W Asia and SE Mediterranean","India","Food supply (kcal/capita/day)",890,900,901
"W Asia and SE Mediterranean","India","Food supply quantity (g/capita/day)",311,344,325
"W Asia and SE Mediterranean","India","Protein supply quantity (g/capita/day)",20.9,21.1,21.5
"W Asia and SE Mediterranean","Indonesia","Fat supply quantity (g/capita/day)",0.4,0.5,0.6
"W Asia and SE Mediterranean","Indonesia","Food supply (kcal/capita/day)",284,294,307
"W Asia and SE Mediterranean","Indonesia","Food supply quantity (g/capita/day)",107,111,114
"W Asia and SE Mediterranean","Indonesia","Protein supply quantity (g/capita/day)",4.3,4.5,4.8
"W Asia and SE Mediterranean","Iran (Islamic Republic of)","Fat supply quantity (g/capita/day)",13.5,13.1,13.3
"W Asia and SE Mediterranean","Iran (Islamic Republic of)","Food supply (kcal/capita/day)",1722,1691,1686
"W Asia and SE Mediterranean","Iran (Islamic Republic of)","Food supply quantity (g/capita/day)",685,666,671
"W Asia and SE Mediterranean","Iran (Islamic Republic of)","Protein supply quantity (g/capita/day)",41.9,41.7,41.8
"W Asia and SE Mediterranean","Iraq","Fat supply quantity (g/capita/day)",8.1,11.5,9.3
"W Asia and SE Mediterranean","Iraq","Food supply (kcal/capita/day)",1378,1472,1467
"W Asia and SE Mediterranean","Iraq","Food supply quantity (g/capita/day)",478,509,507
"W Asia and SE Mediterranean","Iraq","Protein supply quantity (g/capita/day)",37,37.8,38.3
"W Asia and SE Mediterranean","Ireland","Fat supply quantity (g/capita/day)",24.2,25.1,24.5
"W Asia and SE Mediterranean","Ireland","Food supply (kcal/capita/day)",1621,1625,1613
"W Asia and SE Mediterranean","Ireland","Food supply quantity (g/capita/day)",875,891,888
"W Asia and SE Mediterranean","Ireland","Protein supply quantity (g/capita/day)",29.5,30.1,29.4
"W Asia and SE Mediterranean","Israel","Fat supply quantity (g/capita/day)",29.6,33.4,34.9
"W Asia and SE Mediterranean","Israel","Food supply (kcal/capita/day)",1516,1615,1680
"W Asia and SE Mediterranean","Israel","Food supply quantity (g/capita/day)",560,588,604
"W Asia and SE Mediterranean","Israel","Protein supply quantity (g/capita/day)",38.2,39.8,38.9
"W Asia and SE Mediterranean","Italy","Fat supply quantity (g/capita/day)",36.2,37.1,38.3
"W Asia and SE Mediterranean","Italy","Food supply (kcal/capita/day)",1783,1744,1744
"W Asia and SE Mediterranean","Italy","Food supply quantity (g/capita/day)",767,728,714
"W Asia and SE Mediterranean","Italy","Protein supply quantity (g/capita/day)",36.7,35.8,35.3
"W Asia and SE Mediterranean","Jamaica","Fat supply quantity (g/capita/day)",2.2,2.3,2.3
"W Asia and SE Mediterranean","Jamaica","Food supply (kcal/capita/day)",1046,1056,1075
"W Asia and SE Mediterranean","Jamaica","Food supply quantity (g/capita/day)",375,381,403
"W Asia and SE Mediterranean","Jamaica","Protein supply quantity (g/capita/day)",18.7,18.9,19.1
"W Asia and SE Mediterranean","Japan","Fat supply quantity (g/capita/day)",22.8,24.6,25.4
"W Asia and SE Mediterranean","Japan","Food supply (kcal/capita/day)",795,797,835
"W Asia and SE Mediterranean","Japan","Food supply quantity (g/capita/day)",307,301,316
"W Asia and SE Mediterranean","Japan","Protein supply quantity (g/capita/day)",11.7,11.9,12.2
"W Asia and SE Mediterranean","Jordan","Fat supply quantity (g/capita/day)",21.2,21.3,18.9
"W Asia and SE Mediterranean","Jordan","Food supply (kcal/capita/day)",1887,1832,1809
"W Asia and SE Mediterranean","Jordan","Food supply quantity (g/capita/day)",621,600,594
"W Asia and SE Mediterranean","Jordan","Protein supply quantity (g/capita/day)",43.2,40,41.6
"W Asia and SE Mediterranean","Kazakhstan","Fat supply quantity (g/capita/day)",8.4,7.7,7.1
"W Asia and SE Mediterranean","Kazakhstan","Food supply (kcal/capita/day)",1282,1304,1172
"W Asia and SE Mediterranean","Kazakhstan","Food supply quantity (g/capita/day)",547,564,548
"W Asia and SE Mediterranean","Kazakhstan","Protein supply quantity (g/capita/day)",27.4,28.9,24.5
"W Asia and SE Mediterranean","Kenya","Fat supply quantity (g/capita/day)",1.4,1.8,2
"W Asia and SE Mediterranean","Kenya","Food supply (kcal/capita/day)",432,484,491
"W Asia and SE Mediterranean","Kenya","Food supply quantity (g/capita/day)",231,254,242
"W Asia and SE Mediterranean","Kenya","Protein supply quantity (g/capita/day)",8.7,10.2,11
"W Asia and SE Mediterranean","Kiribati","Fat supply quantity (g/capita/day)",2.3,2.3,1.8
"W Asia and SE Mediterranean","Kiribati","Food supply (kcal/capita/day)",928,893,862
"W Asia and SE Mediterranean","Kiribati","Food supply quantity (g/capita/day)",312,300,281
"W Asia and SE Mediterranean","Kiribati","Protein supply quantity (g/capita/day)",13.6,12.9,11.6
"W Asia and SE Mediterranean","Kuwait","Fat supply quantity (g/capita/day)",9.8,8.8,9.7
"W Asia and SE Mediterranean","Kuwait","Food supply (kcal/capita/day)",1277,1238,1277
"W Asia and SE Mediterranean","Kuwait","Food supply quantity (g/capita/day)",456,433,466
"W Asia and SE Mediterranean","Kuwait","Protein supply quantity (g/capita/day)",26.7,26.6,28.4
"W Asia and SE Mediterranean","Kyrgyzstan","Fat supply quantity (g/capita/day)",3.9,4.2,4.5
"W Asia and SE Mediterranean","Kyrgyzstan","Food supply (kcal/capita/day)",1287,1330,1330
"W Asia and SE Mediterranean","Kyrgyzstan","Food supply quantity (g/capita/day)",514,509,512
"W Asia and SE Mediterranean","Kyrgyzstan","Protein supply quantity (g/capita/day)",31.8,33.1,32.9
"W Asia and SE Mediterranean","Lao People's Democratic Republic","Fat supply quantity (g/capita/day)",1.5,1.8,1.9
"W Asia and SE Mediterranean","Lao People's Democratic Republic","Food supply (kcal/capita/day)",127,131,140
"W Asia and SE Mediterranean","Lao People's Democratic Republic","Food supply quantity (g/capita/day)",125,121,129
"W Asia and SE Mediterranean","Lao People's Democratic Republic","Protein supply quantity (g/capita/day)",2.3,2.4,2.7
"W Asia and SE Mediterranean","Latvia","Fat supply quantity (g/capita/day)",19.4,19.6,22.8
"W Asia and SE Mediterranean","Latvia","Food supply (kcal/capita/day)",1336,1492,1554
"W Asia and SE Mediterranean","Latvia","Food supply quantity (g/capita/day)",644,679,716
"W Asia and SE Mediterranean","Latvia","Protein supply quantity (g/capita/day)",25.5,24.8,26.2
"W Asia and SE Mediterranean","Lebanon","Fat supply quantity (g/capita/day)",18.1,18.1,20.2
"W Asia and SE Mediterranean","Lebanon","Food supply (kcal/capita/day)",1559,1662,1675
"W Asia and SE Mediterranean","Lebanon","Food supply quantity (g/capita/day)",579,620,617
"W Asia and SE Mediterranean","Lebanon","Protein supply quantity (g/capita/day)",31.2,33.5,33.4
"W Asia and SE Mediterranean","Lesotho","Fat supply quantity (g/capita/day)",1.4,1.4,1.4
"W Asia and SE Mediterranean","Lesotho","Food supply (kcal/capita/day)",560,565,585
"W Asia and SE Mediterranean","Lesotho","Food supply quantity (g/capita/day)",215,222,234
"W Asia and SE Mediterranean","Lesotho","Protein supply quantity (g/capita/day)",12.4,12.5,13
"W Asia and SE Mediterranean","Liberia","Fat supply quantity (g/capita/day)",1.6,1.3,1.8
"W Asia and SE Mediterranean","Liberia","Food supply (kcal/capita/day)",269,250,249
"W Asia and SE Mediterranean","Liberia","Food supply quantity (g/capita/day)",117,108,111
"W Asia and SE Mediterranean","Liberia","Protein supply quantity (g/capita/day)",5.9,5.1,5
"W Asia and SE Mediterranean","Libya","Fat supply quantity (g/capita/day)",16.5,16.6,17.2
"W Asia and SE Mediterranean","Libya","Food supply (kcal/capita/day)",1906,1884,1892
"W Asia and SE Mediterranean","Libya","Food supply quantity (g/capita/day)",761,761,771
"W Asia and SE Mediterranean","Libya","Protein supply quantity (g/capita/day)",39.4,38.4,38.9
"W Asia and SE Mediterranean","Lithuania","Fat supply quantity (g/capita/day)",10.3,9.6,10.1
"W Asia and SE Mediterranean","Lithuania","Food supply (kcal/capita/day)",1715,1674,1630
"W Asia and SE Mediterranean","Lithuania","Food supply quantity (g/capita/day)",832,860,854
"W Asia and SE Mediterranean","Lithuania","Protein supply quantity (g/capita/day)",38.6,36.4,36.5
"W Asia and SE Mediterranean","Luxembourg","Fat supply quantity (g/capita/day)",29.4,23,22.5
"W Asia and SE Mediterranean","Luxembourg","Food supply (kcal/capita/day)",1418,1326,1288
"W Asia and SE Mediterranean","Luxembourg","Food supply quantity (g/capita/day)",843,763,762
"W Asia and SE Mediterranean","Luxembourg","Protein supply quantity (g/capita/day)",25.3,24.9,23.1
"W Asia and SE Mediterranean","Madagascar","Fat supply quantity (g/capita/day)",0.4,0.4,0.7
"W Asia and SE Mediterranean","Madagascar","Food supply (kcal/capita/day)",143,153,165
"W Asia and SE Mediterranean","Madagascar","Food supply quantity (g/capita/day)",70,78,79
"W Asia and SE Mediterranean","Madagascar","Protein supply quantity (g/capita/day)",2.1,2.6,2.8
"W Asia and SE Mediterranean","Malawi","Fat supply quantity (g/capita/day)",0.6,0.8,0.9
"W Asia and SE Mediterranean","Malawi","Food supply (kcal/capita/day)",239,315,283
"W Asia and SE Mediterranean","Malawi","Food supply quantity (g/capita/day)",84,110,98
"W Asia and SE Mediterranean","Malawi","Protein supply quantity (g/capita/day)",5.6,8.6,9
"W Asia and SE Mediterranean","Malaysia","Fat supply quantity (g/capita/day)",3.3,3,2.3
"W Asia and SE Mediterranean","Malaysia","Food supply (kcal/capita/day)",852,842,840
"W Asia and SE Mediterranean","Malaysia","Food supply quantity (g/capita/day)",334,337,330
"W Asia and SE Mediterranean","Malaysia","Protein supply quantity (g/capita/day)",12.5,12.1,12.3
"W Asia and SE Mediterranean","Maldives","Fat supply quantity (g/capita/day)",4.1,4.7,4.7
"W Asia and SE Mediterranean","Maldives","Food supply (kcal/capita/day)",927,956,975
"W Asia and SE Mediterranean","Maldives","Food supply quantity (g/capita/day)",353,387,400
"W Asia and SE Mediterranean","Maldives","Protein supply quantity (g/capita/day)",14.4,14.9,15.5
"W Asia and SE Mediterranean","Mali","Fat supply quantity (g/capita/day)",1.6,1.6,1.5
"W Asia and SE Mediterranean","Mali","Food supply (kcal/capita/day)",315,303,290
"W Asia and SE Mediterranean","Mali","Food supply quantity (g/capita/day)",104,101,96
"W Asia and SE Mediterranean","Mali","Protein supply quantity (g/capita/day)",9.1,9.5,9.5
"W Asia and SE Mediterranean","Malta","Fat supply quantity (g/capita/day)",13.7,20.9,15.5
"W Asia and SE Mediterranean","Malta","Food supply (kcal/capita/day)",1661,1699,1662
"W Asia and SE Mediterranean","Malta","Food supply quantity (g/capita/day)",745,742,745
"W Asia and SE Mediterranean","Malta","Protein supply quantity (g/capita/day)",32.9,32.3,33.4
"W Asia and SE Mediterranean","Mauritania","Fat supply quantity (g/capita/day)",5.1,4.5,4.8
"W Asia and SE Mediterranean","Mauritania","Food supply (kcal/capita/day)",1330,1267,1263
"W Asia and SE Mediterranean","Mauritania","Food supply quantity (g/capita/day)",451,421,436
"W Asia and SE Mediterranean","Mauritania","Protein supply quantity (g/capita/day)",31.9,30.5,29.9
"W Asia and SE Mediterranean","Mauritius","Fat supply quantity (g/capita/day)",6.8,6.4,7.1
"W Asia and SE Mediterranean","Mauritius","Food supply (kcal/capita/day)",1362,1381,1336
"W Asia and SE Mediterranean","Mauritius","Food supply quantity (g/capita/day)",554,562,543
"W Asia and SE Mediterranean","Mauritius","Protein supply quantity (g/capita/day)",30.4,32,30.9
"W Asia and SE Mediterranean","Mexico","Fat supply quantity (g/capita/day)",5.2,5.8,6.4
"W Asia and SE Mediterranean","Mexico","Food supply (kcal/capita/day)",781,728,725
"W Asia and SE Mediterranean","Mexico","Food supply quantity (g/capita/day)",400,379,380
"W Asia and SE Mediterranean","Mexico","Protein supply quantity (g/capita/day)",8.2,8.3,8.8
"W Asia and SE Mediterranean","Mongolia","Fat supply quantity (g/capita/day)",5.5,5.7,6.1
"W Asia and SE Mediterranean","Mongolia","Food supply (kcal/capita/day)",1130,1150,1183
"W Asia and SE Mediterranean","Mongolia","Food supply quantity (g/capita/day)",447,471,497
"W Asia and SE Mediterranean","Mongolia","Protein supply quantity (g/capita/day)",25.1,25.4,25.9
"W Asia and SE Mediterranean","Montenegro","Fat supply quantity (g/capita/day)",11.4,12.9,11.3
"W Asia and SE Mediterranean","Montenegro","Food supply (kcal/capita/day)",1413,1479,1460
"W Asia and SE Mediterranean","Montenegro","Food supply quantity (g/capita/day)",631,650,627
"W Asia and SE Mediterranean","Montenegro","Protein supply quantity (g/capita/day)",33.1,34.9,34.4
"W Asia and SE Mediterranean","Morocco","Fat supply quantity (g/capita/day)",15.7,15,15.7
"W Asia and SE Mediterranean","Morocco","Food supply (kcal/capita/day)",2233,2193,2227
"W Asia and SE Mediterranean","Morocco","Food supply quantity (g/capita/day)",845,830,846
"W Asia and SE Mediterranean","Morocco","Protein supply quantity (g/capita/day)",54.7,55,55.5
