Item,Country,Element,Unit,Y2009,Y2010,Y2011,Average
Rice,Israel,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Rice,Israel,Food supply (kcal/capita/day),kcal/capita/day,93,91,90,91.33333333
Rice,Israel,Food supply quantity (g/capita/day),g/capita/day,26,26,25,25.66666667
Rice,Israel,Protein supply quantity (g/capita/day),g/capita/day,1.8,1.8,1.8,1.8
Rice,Italy,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Italy,Food supply (kcal/capita/day),kcal/capita/day,47,56,54,52.33333333
Rice,Italy,Food supply quantity (g/capita/day),g/capita/day,12,15,14,13.66666667
Rice,Italy,Protein supply quantity (g/capita/day),g/capita/day,0.9,1.1,1.1,1.033333333
Rice,Jamaica,Fat supply quantity (g/capita/day),g/capita/day,1.3,1.2,1.1,1.2
Rice,Jamaica,Food supply (kcal/capita/day),kcal/capita/day,313,287,282,294
Rice,Jamaica,Food supply quantity (g/capita/day),g/capita/day,77,70,71,72.66666667
Rice,Jamaica,Protein supply quantity (g/capita/day),g/capita/day,6.5,5.9,5.8,6.066666667
Rice,Japan,Fat supply quantity (g/capita/day),g/capita/day,2.7,2.6,2.7,2.666666667
Rice,Japan,Food supply (kcal/capita/day),kcal/capita/day,594,606,589,596.3333333
Rice,Japan,Food supply quantity (g/capita/day),g/capita/day,122,124,121,122.3333333
Rice,Japan,Protein supply quantity (g/capita/day),g/capita/day,10.9,11.1,10.8,10.93333333
Rice,Jordan,Fat supply quantity (g/capita/day),g/capita/day,0.5,0.4,0.4,0.433333333
Rice,Jordan,Food supply (kcal/capita/day),kcal/capita/day,239,224,205,222.6666667
Rice,Jordan,Food supply quantity (g/capita/day),g/capita/day,64,60,55,59.66666667
Rice,Jordan,Protein supply quantity (g/capita/day),g/capita/day,4.6,4.3,3.9,4.266666667
Rice,Kazakhstan,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Rice,Kazakhstan,Food supply (kcal/capita/day),kcal/capita/day,85,84,83,84
Rice,Kazakhstan,Food supply quantity (g/capita/day),g/capita/day,24,23,23,23.33333333
Rice,Kazakhstan,Protein supply quantity (g/capita/day),g/capita/day,1.6,1.6,1.6,1.6
Rice,Kenya,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Kenya,Food supply (kcal/capita/day),kcal/capita/day,77,78,98,84.33333333
Rice,Kenya,Food supply quantity (g/capita/day),g/capita/day,22,22,28,24
Rice,Kenya,Protein supply quantity (g/capita/day),g/capita/day,1.5,1.5,1.9,1.633333333
Rice,Kiribati,Fat supply quantity (g/capita/day),g/capita/day,0.8,1,1.2,1
Rice,Kiribati,Food supply (kcal/capita/day),kcal/capita/day,419,523,596,512.6666667
Rice,Kiribati,Food supply quantity (g/capita/day),g/capita/day,116,145,166,142.3333333
Rice,Kiribati,Protein supply quantity (g/capita/day),g/capita/day,7.8,9.7,11.1,9.533333333
Rice,Kuwait,Fat supply quantity (g/capita/day),g/capita/day,1.1,1.2,1.2,1.166666667
Rice,Kuwait,Food supply (kcal/capita/day),kcal/capita/day,576,607,632,605
Rice,Kuwait,Food supply quantity (g/capita/day),g/capita/day,160,169,176,168.3333333
Rice,Kuwait,Protein supply quantity (g/capita/day),g/capita/day,10.7,11.3,11.8,11.26666667
Rice,Kyrgyzstan,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.2,0.1,0.2
Rice,Kyrgyzstan,Food supply (kcal/capita/day),kcal/capita/day,91,63,51,68.33333333
Rice,Kyrgyzstan,Food supply quantity (g/capita/day),g/capita/day,24,17,14,18.33333333
Rice,Kyrgyzstan,Protein supply quantity (g/capita/day),g/capita/day,1.8,1.2,1,1.333333333
Rice,Lao People's Democratic Republic,Fat supply quantity (g/capita/day),g/capita/day,8.2,8.3,8.2,8.233333333
Rice,Lao People's Democratic Republic,Food supply (kcal/capita/day),kcal/capita/day,1437,1446,1452,1445
Rice,Lao People's Democratic Republic,Food supply quantity (g/capita/day),g/capita/day,442,445,447,444.6666667
Rice,Lao People's Democratic Republic,Protein supply quantity (g/capita/day),g/capita/day,33.2,33.5,33.6,33.43333333
Rice,Latvia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Latvia,Food supply (kcal/capita/day),kcal/capita/day,21,22,38,27
Rice,Latvia,Food supply quantity (g/capita/day),g/capita/day,6,6,10,7.333333333
Rice,Latvia,Protein supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.7,0.5
Rice,Lebanon,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Rice,Lebanon,Food supply (kcal/capita/day),kcal/capita/day,118,118,118,118
Rice,Lebanon,Food supply quantity (g/capita/day),g/capita/day,32,32,32,32
Rice,Lebanon,Protein supply quantity (g/capita/day),g/capita/day,2.3,2.3,2.3,2.3
Rice,Lesotho,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Lesotho,Food supply (kcal/capita/day),kcal/capita/day,56,57,57,56.66666667
Rice,Lesotho,Food supply quantity (g/capita/day),g/capita/day,16,16,16,16
Rice,Lesotho,Protein supply quantity (g/capita/day),g/capita/day,1,1.1,1.1,1.066666667
Rice,Liberia,Fat supply quantity (g/capita/day),g/capita/day,2.6,2.6,2.6,2.6
Rice,Liberia,Food supply (kcal/capita/day),kcal/capita/day,914,906,910,910
Rice,Liberia,Food supply quantity (g/capita/day),g/capita/day,249,247,248,248
Rice,Liberia,Protein supply quantity (g/capita/day),g/capita/day,18.3,18.1,18.2,18.2
Rice,Libya,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Rice,Libya,Food supply (kcal/capita/day),kcal/capita/day,151,164,162,159
Rice,Libya,Food supply quantity (g/capita/day),g/capita/day,41,44,43,42.66666667
Rice,Libya,Protein supply quantity (g/capita/day),g/capita/day,2.9,3.2,3.1,3.066666667
Rice,Lithuania,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Lithuania,Food supply (kcal/capita/day),kcal/capita/day,30,33,33,32
Rice,Lithuania,Food supply quantity (g/capita/day),g/capita/day,8,9,9,8.666666667
Rice,Lithuania,Protein supply quantity (g/capita/day),g/capita/day,0.6,0.6,0.6,0.6
Rice,Luxembourg,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Luxembourg,Food supply (kcal/capita/day),kcal/capita/day,33,35,45,37.66666667
Rice,Luxembourg,Food supply quantity (g/capita/day),g/capita/day,9,9,12,10
Rice,Luxembourg,Protein supply quantity (g/capita/day),g/capita/day,0.6,0.7,0.8,0.7
Rice,Madagascar,Fat supply quantity (g/capita/day),g/capita/day,3.9,3.9,3.9,3.9
Rice,Madagascar,Food supply (kcal/capita/day),kcal/capita/day,1054,1060,1052,1055.333333
Rice,Madagascar,Food supply quantity (g/capita/day),g/capita/day,284,286,283,284.3333333
Rice,Madagascar,Protein supply quantity (g/capita/day),g/capita/day,23,23.1,22.9,23
Rice,Malawi,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Malawi,Food supply (kcal/capita/day),kcal/capita/day,61,45,47,51
Rice,Malawi,Food supply quantity (g/capita/day),g/capita/day,17,13,13,14.33333333
Rice,Malawi,Protein supply quantity (g/capita/day),g/capita/day,1.2,0.9,0.9,1
Rice,Malaysia,Fat supply quantity (g/capita/day),g/capita/day,1.7,1.7,1.7,1.7
Rice,Malaysia,Food supply (kcal/capita/day),kcal/capita/day,752,754,751,752.3333333
Rice,Malaysia,Food supply quantity (g/capita/day),g/capita/day,219,220,219,219.3333333
Rice,Malaysia,Protein supply quantity (g/capita/day),g/capita/day,13.4,13.4,13.4,13.4
Rice,Maldives,Fat supply quantity (g/capita/day),g/capita/day,1.3,1.3,1.3,1.3
Rice,Maldives,Food supply (kcal/capita/day),kcal/capita/day,505,503,499,502.3333333
Rice,Maldives,Food supply quantity (g/capita/day),g/capita/day,142,141,140,141
Rice,Maldives,Protein supply quantity (g/capita/day),g/capita/day,10,10,9.9,9.966666667
Rice,Mali,Fat supply quantity (g/capita/day),g/capita/day,2,2,2,2
Rice,Mali,Food supply (kcal/capita/day),kcal/capita/day,568,569,571,569.3333333
Rice,Mali,Food supply quantity (g/capita/day),g/capita/day,157,157,158,157.3333333
Rice,Mali,Protein supply quantity (g/capita/day),g/capita/day,12.2,12.2,12.3,12.23333333
Rice,Malta,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Malta,Food supply (kcal/capita/day),kcal/capita/day,50,46,44,46.66666667
Rice,Malta,Food supply quantity (g/capita/day),g/capita/day,14,13,12,13
Rice,Malta,Protein supply quantity (g/capita/day),g/capita/day,1,0.9,0.9,0.933333333
Rice,Mauritania,Fat supply quantity (g/capita/day),g/capita/day,0.7,0.7,0.7,0.7
Rice,Mauritania,Food supply (kcal/capita/day),kcal/capita/day,399,401,402,400.6666667
Rice,Mauritania,Food supply quantity (g/capita/day),g/capita/day,111,111,112,111.3333333
Rice,Mauritania,Protein supply quantity (g/capita/day),g/capita/day,7.6,7.6,7.6,7.6
Rice,Mauritius,Fat supply quantity (g/capita/day),g/capita/day,0.9,0.9,0.7,0.833333333
Rice,Mauritius,Food supply (kcal/capita/day),kcal/capita/day,594,603,518,571.6666667
Rice,Mauritius,Food supply quantity (g/capita/day),g/capita/day,162,165,142,156.3333333
Rice,Mauritius,Protein supply quantity (g/capita/day),g/capita/day,11.5,11.6,10,11.03333333
Rice,Mexico,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Mexico,Food supply (kcal/capita/day),kcal/capita/day,58,56,60,58
Rice,Mexico,Food supply quantity (g/capita/day),g/capita/day,15,15,16,15.33333333
Rice,Mexico,Protein supply quantity (g/capita/day),g/capita/day,1.2,1.1,1.2,1.166666667
Rice,Mongolia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.2,0.1,0.133333333
Rice,Mongolia,Food supply (kcal/capita/day),kcal/capita/day,47,72,51,56.66666667
Rice,Mongolia,Food supply quantity (g/capita/day),g/capita/day,13,20,14,15.66666667
Rice,Mongolia,Protein supply quantity (g/capita/day),g/capita/day,0.8,1.3,0.9,1
Rice,Montenegro,Fat supply quantity (g/capita/day),g/capita/day,0,0.1,0.1,0.066666667
Rice,Montenegro,Food supply (kcal/capita/day),kcal/capita/day,20,21,22,21
Rice,Montenegro,Food supply quantity (g/capita/day),g/capita/day,5,6,6,5.666666667
Rice,Montenegro,Protein supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.4,0.4
Rice,Morocco,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Rice,Morocco,Food supply (kcal/capita/day),kcal/capita/day,12,13,6,10.33333333
Rice,Morocco,Food supply quantity (g/capita/day),g/capita/day,3,4,2,3
Rice,Morocco,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.3,0.1,0.2
Rice,Mozambique,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Rice,Mozambique,Food supply (kcal/capita/day),kcal/capita/day,207,212,211,210
Rice,Mozambique,Food supply quantity (g/capita/day),g/capita/day,58,59,59,58.66666667
Rice,Mozambique,Protein supply quantity (g/capita/day),g/capita/day,4,4.1,4.1,4.066666667
Rice,Myanmar,Fat supply quantity (g/capita/day),g/capita/day,5.1,5.2,5.2,5.166666667
Rice,Myanmar,Food supply (kcal/capita/day),kcal/capita/day,1134,1164,1170,1156
Rice,Myanmar,Food supply quantity (g/capita/day),g/capita/day,334,343,345,340.6666667
Rice,Myanmar,Protein supply quantity (g/capita/day),g/capita/day,26.5,27.2,27.4,27.03333333
Rice,Namibia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Namibia,Food supply (kcal/capita/day),kcal/capita/day,30,23,38,30.33333333
Rice,Namibia,Food supply quantity (g/capita/day),g/capita/day,8,6,11,8.333333333
Rice,Namibia,Protein supply quantity (g/capita/day),g/capita/day,0.6,0.4,0.7,0.566666667
Rice,Nepal,Fat supply quantity (g/capita/day),g/capita/day,3,2.9,2.9,2.933333333
Rice,Nepal,Food supply (kcal/capita/day),kcal/capita/day,821,819,816,818.6666667
Rice,Nepal,Food supply quantity (g/capita/day),g/capita/day,235,234,233,234
Rice,Nepal,Protein supply quantity (g/capita/day),g/capita/day,16.2,16.1,16.1,16.13333333
Rice,Netherlands,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Netherlands,Food supply (kcal/capita/day),kcal/capita/day,28,26,30,28
Rice,Netherlands,Food supply quantity (g/capita/day),g/capita/day,8,7,9,8
Rice,Netherlands,Protein supply quantity (g/capita/day),g/capita/day,0.5,0.5,0.5,0.5
Rice,New Caledonia,Fat supply quantity (g/capita/day),g/capita/day,0.9,0.8,0.8,0.833333333
Rice,New Caledonia,Food supply (kcal/capita/day),kcal/capita/day,225,202,194,207
Rice,New Caledonia,Food supply quantity (g/capita/day),g/capita/day,56,50,48,51.33333333
Rice,New Caledonia,Protein supply quantity (g/capita/day),g/capita/day,4.4,4,3.9,4.1
Rice,New Zealand,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.1,0.166666667
Rice,New Zealand,Food supply (kcal/capita/day),kcal/capita/day,94,99,69,87.33333333
Rice,New Zealand,Food supply quantity (g/capita/day),g/capita/day,26,28,19,24.33333333
Rice,New Zealand,Protein supply quantity (g/capita/day),g/capita/day,1.9,2,1.4,1.766666667
Rice,Nicaragua,Fat supply quantity (g/capita/day),g/capita/day,0.7,0.7,0.7,0.7
Rice,Nicaragua,Food supply (kcal/capita/day),kcal/capita/day,406,403,406,405
Rice,Nicaragua,Food supply quantity (g/capita/day),g/capita/day,119,119,120,119.3333333
Rice,Nicaragua,Protein supply quantity (g/capita/day),g/capita/day,8,8,8,8
Rice,Niger,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.1,0.1,0.133333333
Rice,Niger,Food supply (kcal/capita/day),kcal/capita/day,124,95,98,105.6666667
Rice,Niger,Food supply quantity (g/capita/day),g/capita/day,35,27,28,30
Rice,Niger,Protein supply quantity (g/capita/day),g/capita/day,2.4,1.8,1.9,2.033333333
Rice,Nigeria,Fat supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.4,0.4
Rice,Nigeria,Food supply (kcal/capita/day),kcal/capita/day,257,289,305,283.6666667
Rice,Nigeria,Food supply quantity (g/capita/day),g/capita/day,70,78,83,77
Rice,Nigeria,Protein supply quantity (g/capita/day),g/capita/day,5.1,5.7,6,5.6
Rice,Norway,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Norway,Food supply (kcal/capita/day),kcal/capita/day,46,47,47,46.66666667
Rice,Norway,Food supply quantity (g/capita/day),g/capita/day,13,13,13,13
Rice,Norway,Protein supply quantity (g/capita/day),g/capita/day,0.9,0.9,0.9,0.9
Rice,Occupied Palestinian Territory,Fat supply quantity (g/capita/day),g/capita/day,1.2,1,0.9,1.033333333
Rice,Occupied Palestinian Territory,Food supply (kcal/capita/day),kcal/capita/day,262,208,196,222
Rice,Occupied Palestinian Territory,Food supply quantity (g/capita/day),g/capita/day,63,49,46,52.66666667
Rice,Occupied Palestinian Territory,Protein supply quantity (g/capita/day),g/capita/day,5.4,4.4,4.1,4.633333333
Rice,Pakistan,Fat supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.4,0.4
Rice,Pakistan,Food supply (kcal/capita/day),kcal/capita/day,162,139,128,143
Rice,Pakistan,Food supply quantity (g/capita/day),g/capita/day,43,37,34,38
Rice,Pakistan,Protein supply quantity (g/capita/day),g/capita/day,3.1,2.7,2.4,2.733333333
Rice,Panama,Fat supply quantity (g/capita/day),g/capita/day,1,1,1.1,1.033333333
Rice,Panama,Food supply (kcal/capita/day),kcal/capita/day,616,619,629,621.3333333
Rice,Panama,Food supply quantity (g/capita/day),g/capita/day,168,169,172,169.6666667
Rice,Panama,Protein supply quantity (g/capita/day),g/capita/day,12.2,12.3,12.4,12.3
Rice,Paraguay,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0,0.066666667
Rice,Paraguay,Food supply (kcal/capita/day),kcal/capita/day,34,43,19,32
Rice,Paraguay,Food supply quantity (g/capita/day),g/capita/day,9,12,5,8.666666667
Rice,Paraguay,Protein supply quantity (g/capita/day),g/capita/day,0.7,0.9,0.4,0.666666667
Rice,Peru,Fat supply quantity (g/capita/day),g/capita/day,0.9,0.9,0.9,0.9
Rice,Peru,Food supply (kcal/capita/day),kcal/capita/day,521,520,522,521
Rice,Peru,Food supply quantity (g/capita/day),g/capita/day,134,128,122,128
Rice,Peru,Protein supply quantity (g/capita/day),g/capita/day,10.3,10.3,10.3,10.3
Rice,Philippines,Fat supply quantity (g/capita/day),g/capita/day,2.7,2.5,2.6,2.6
Rice,Philippines,Food supply (kcal/capita/day),kcal/capita/day,1210,1140,1168,1172.666667
Rice,Philippines,Food supply quantity (g/capita/day),g/capita/day,337,318,325,326.6666667
Rice,Philippines,Protein supply quantity (g/capita/day),g/capita/day,21.2,19.9,20.4,20.5
Rice,Poland,Fat supply quantity (g/capita/day),g/capita/day,0,0,0.1,0.033333333
Rice,Poland,Food supply (kcal/capita/day),kcal/capita/day,8,7,12,9
Rice,Poland,Food supply quantity (g/capita/day),g/capita/day,2,2,3,2.333333333
Rice,Poland,Protein supply quantity (g/capita/day),g/capita/day,0.2,0.1,0.3,0.2
Rice,Portugal,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Rice,Portugal,Food supply (kcal/capita/day),kcal/capita/day,158,160,167,161.6666667
Rice,Portugal,Food supply quantity (g/capita/day),g/capita/day,42,43,45,43.33333333
Rice,Portugal,Protein supply quantity (g/capita/day),g/capita/day,3,3,3.1,3.033333333
Rice,Republic of Korea,Fat supply quantity (g/capita/day),g/capita/day,3.2,3.2,3.6,3.333333333
Rice,Republic of Korea,Food supply (kcal/capita/day),kcal/capita/day,902,916,942,920
Rice,Republic of Korea,Food supply quantity (g/capita/day),g/capita/day,226,230,235,230.3333333
Rice,Republic of Korea,Protein supply quantity (g/capita/day),g/capita/day,15.8,16,16.6,16.13333333
Rice,Republic of Moldova,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Republic of Moldova,Food supply (kcal/capita/day),kcal/capita/day,28,34,27,29.66666667
Rice,Republic of Moldova,Food supply quantity (g/capita/day),g/capita/day,8,10,8,8.666666667
Rice,Republic of Moldova,Protein supply quantity (g/capita/day),g/capita/day,0.5,0.6,0.5,0.533333333
Rice,Romania,Fat supply quantity (g/capita/day),g/capita/day,0.1,0,0.1,0.066666667
Rice,Romania,Food supply (kcal/capita/day),kcal/capita/day,32,18,38,29.33333333
Rice,Romania,Food supply quantity (g/capita/day),g/capita/day,9,5,11,8.333333333
Rice,Romania,Protein supply quantity (g/capita/day),g/capita/day,0.6,0.4,0.7,0.566666667
Rice,Russian Federation,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Russian Federation,Food supply (kcal/capita/day),kcal/capita/day,49,48,47,48
Rice,Russian Federation,Food supply quantity (g/capita/day),g/capita/day,14,14,13,13.66666667
Rice,Russian Federation,Protein supply quantity (g/capita/day),g/capita/day,0.9,0.9,0.9,0.9
Rice,Rwanda,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Rwanda,Food supply (kcal/capita/day),kcal/capita/day,73,75,75,74.33333333
Rice,Rwanda,Food supply quantity (g/capita/day),g/capita/day,21,21,22,21.33333333
Rice,Rwanda,Protein supply quantity (g/capita/day),g/capita/day,1.4,1.4,1.4,1.4
Rice,Saint Kitts and Nevis,Fat supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.4,0.4
Rice,Saint Kitts and Nevis,Food supply (kcal/capita/day),kcal/capita/day,207,210,211,209.3333333
Rice,Saint Kitts and Nevis,Food supply quantity (g/capita/day),g/capita/day,57,58,58,57.66666667
Rice,Saint Kitts and Nevis,Protein supply quantity (g/capita/day),g/capita/day,3.9,3.9,3.9,3.9
Rice,Saint Lucia,Fat supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.4,0.4
Rice,Saint Lucia,Food supply (kcal/capita/day),kcal/capita/day,108,104,102,104.6666667
Rice,Saint Lucia,Food supply quantity (g/capita/day),g/capita/day,27,26,25,26
Rice,Saint Lucia,Protein supply quantity (g/capita/day),g/capita/day,2.2,2.1,2.1,2.133333333
Rice,Saint Vincent and the Grenadines,Fat supply quantity (g/capita/day),g/capita/day,0.7,0.7,0.7,0.7
Rice,Saint Vincent and the Grenadines,Food supply (kcal/capita/day),kcal/capita/day,293,286,301,293.3333333
Rice,Saint Vincent and the Grenadines,Food supply quantity (g/capita/day),g/capita/day,68,66,70,68
Rice,Saint Vincent and the Grenadines,Protein supply quantity (g/capita/day),g/capita/day,5.6,5.4,5.7,5.566666667
Rice,Samoa,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Rice,Samoa,Food supply (kcal/capita/day),kcal/capita/day,121,120,123,121.3333333
Rice,Samoa,Food supply quantity (g/capita/day),g/capita/day,33,33,33,33
Rice,Samoa,Protein supply quantity (g/capita/day),g/capita/day,2.1,2.1,2.1,2.1
Rice,Sao Tome and Principe,Fat supply quantity (g/capita/day),g/capita/day,0.4,0.4,0.4,0.4
Rice,Sao Tome and Principe,Food supply (kcal/capita/day),kcal/capita/day,221,223,221,221.6666667
Rice,Sao Tome and Principe,Food supply quantity (g/capita/day),g/capita/day,60,60,59,59.66666667
Rice,Sao Tome and Principe,Protein supply quantity (g/capita/day),g/capita/day,4.3,4.4,4.3,4.333333333
Rice,Saudi Arabia,Fat supply quantity (g/capita/day),g/capita/day,0.8,0.7,0.8,0.766666667
Rice,Saudi Arabia,Food supply (kcal/capita/day),kcal/capita/day,400,393,398,397
Rice,Saudi Arabia,Food supply quantity (g/capita/day),g/capita/day,103,101,102,102
Rice,Saudi Arabia,Protein supply quantity (g/capita/day),g/capita/day,7.7,7.5,7.6,7.6
Rice,Senegal,Fat supply quantity (g/capita/day),g/capita/day,1.3,1.3,1.3,1.3
Rice,Senegal,Food supply (kcal/capita/day),kcal/capita/day,680,691,695,688.6666667
Rice,Senegal,Food supply quantity (g/capita/day),g/capita/day,188,192,193,191
Rice,Senegal,Protein supply quantity (g/capita/day),g/capita/day,13.7,14,14.1,13.93333333
Rice,Serbia,Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Rice,Serbia,Food supply (kcal/capita/day),kcal/capita/day,13,13,14,13.33333333
Rice,Serbia,Food supply quantity (g/capita/day),g/capita/day,4,4,4,4
Rice,Serbia,Protein supply quantity (g/capita/day),g/capita/day,0.3,0.2,0.3,0.266666667
Rice,Sierra Leone,Fat supply quantity (g/capita/day),g/capita/day,1.5,1.5,1.5,1.5
Rice,Sierra Leone,Food supply (kcal/capita/day),kcal/capita/day,914,913,909,912
Rice,Sierra Leone,Food supply quantity (g/capita/day),g/capita/day,258,270,269,265.6666667
Rice,Sierra Leone,Protein supply quantity (g/capita/day),g/capita/day,17.6,17.5,17.5,17.53333333
Rice,Slovakia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0,0.066666667
Rice,Slovakia,Food supply (kcal/capita/day),kcal/capita/day,29,33,13,25
Rice,Slovakia,Food supply quantity (g/capita/day),g/capita/day,8,9,4,7
Rice,Slovakia,Protein supply quantity (g/capita/day),g/capita/day,0.6,0.6,0.2,0.466666667
Rice,Slovenia,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Slovenia,Food supply (kcal/capita/day),kcal/capita/day,34,33,38,35
Rice,Slovenia,Food supply quantity (g/capita/day),g/capita/day,9,9,11,9.666666667
Rice,Slovenia,Protein supply quantity (g/capita/day),g/capita/day,0.6,0.6,0.7,0.633333333
Rice,Solomon Islands,Fat supply quantity (g/capita/day),g/capita/day,1.3,1.3,1.2,1.266666667
Rice,Solomon Islands,Food supply (kcal/capita/day),kcal/capita/day,607,602,546,585
Rice,Solomon Islands,Food supply quantity (g/capita/day),g/capita/day,170,169,153,164
Rice,Solomon Islands,Protein supply quantity (g/capita/day),g/capita/day,10.6,10.5,9.6,10.23333333
Rice,Somalia,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.3,0.3,0.3
Rice,Somalia,Food supply (kcal/capita/day),kcal/capita/day,135,158,166,153
Rice,Somalia,Food supply quantity (g/capita/day),g/capita/day,36,42,45,41
Rice,Somalia,Protein supply quantity (g/capita/day),g/capita/day,2.6,3,3.2,2.933333333
Rice,South Africa,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Rice,South Africa,Food supply (kcal/capita/day),kcal/capita/day,162,162,168,164
Rice,South Africa,Food supply quantity (g/capita/day),g/capita/day,45,45,47,45.66666667
Rice,South Africa,Protein supply quantity (g/capita/day),g/capita/day,3.1,3.1,3.3,3.166666667
Rice,Spain,Fat supply quantity (g/capita/day),g/capita/day,0.2,0.2,0.2,0.2
Rice,Spain,Food supply (kcal/capita/day),kcal/capita/day,80,82,97,86.33333333
Rice,Spain,Food supply quantity (g/capita/day),g/capita/day,21,22,26,23
Rice,Spain,Protein supply quantity (g/capita/day),g/capita/day,1.6,1.6,1.9,1.7
Rice,Sri Lanka,Fat supply quantity (g/capita/day),g/capita/day,2.4,2.6,2.4,2.466666667
Rice,Sri Lanka,Food supply (kcal/capita/day),kcal/capita/day,1061,1092,1051,1068
Rice,Sri Lanka,Food supply quantity (g/capita/day),g/capita/day,299,307,296,300.6666667
Rice,Sri Lanka,Protein supply quantity (g/capita/day),g/capita/day,20.1,20.6,19.9,20.2
Rice,Sudan (former),Fat supply quantity (g/capita/day),g/capita/day,0,0,0,0
Rice,Sudan (former),Food supply (kcal/capita/day),kcal/capita/day,12,20,18,16.66666667
Rice,Sudan (former),Food supply quantity (g/capita/day),g/capita/day,3,5,5,4.333333333
Rice,Sudan (former),Protein supply quantity (g/capita/day),g/capita/day,0.2,0.4,0.3,0.3
Rice,Suriname,Fat supply quantity (g/capita/day),g/capita/day,1.1,1.1,1.1,1.1
Rice,Suriname,Food supply (kcal/capita/day),kcal/capita/day,633,636,638,635.6666667
Rice,Suriname,Food supply quantity (g/capita/day),g/capita/day,187,188,188,187.6666667
Rice,Suriname,Protein supply quantity (g/capita/day),g/capita/day,12.5,12.6,12.6,12.56666667
Rice,Swaziland,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.2,0.3,0.266666667
Rice,Swaziland,Food supply (kcal/capita/day),kcal/capita/day,179,171,183,177.6666667
Rice,Swaziland,Food supply quantity (g/capita/day),g/capita/day,50,48,51,49.66666667
Rice,Swaziland,Protein supply quantity (g/capita/day),g/capita/day,3.4,3.3,3.5,3.4
Rice,Sweden,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Sweden,Food supply (kcal/capita/day),kcal/capita/day,57,61,62,60
Rice,Sweden,Food supply quantity (g/capita/day),g/capita/day,16,17,17,16.66666667
Rice,Sweden,Protein supply quantity (g/capita/day),g/capita/day,1.1,1.2,1.2,1.166666667
Rice,Switzerland,Fat supply quantity (g/capita/day),g/capita/day,0.1,0.1,0.1,0.1
Rice,Switzerland,Food supply (kcal/capita/day),kcal/capita/day,52,51,49,50.66666667
Rice,Switzerland,Food supply quantity (g/capita/day),g/capita/day,14,14,13,13.66666667
Rice,Switzerland,Protein supply quantity (g/capita/day),g/capita/day,1,1,0.9,0.966666667
Rice,Syrian Arab Republic,Fat supply quantity (g/capita/day),g/capita/day,0.3,0.4,0.2,0.3
